,ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
47,1135370377106681453,"Alojamiento entero: piso en Madrid, España",Madrid,"40.397975,-3.703063",No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,2 viajeros
48,923786084829682484,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4551,-3.7011",281 €,160 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,3 camas,4 viajeros
49,648589218564035261,"Alojamiento entero: piso en Madrid, España",Madrid,"40.43517,-3.7133",No disponible en Octubre,152 €,"4,66",56 evaluaciones,2 dormitorios,2 baños,3 camas,5 viajeros
50,711640813337635635,"Habitación en Torrejón de Ardoz, España",Madrid,"40.45531,-3.44685",35 €,35 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
51,682313313341411150,"Habitación en Madrid, España",Madrid,"40.3978,-3.6992",55 €,55 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
52,975493900261193874,"Habitación en Madrid, España",Madrid,"40.406,-3.648",32 €,32 €,"4,67",9 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
53,48672492,"Alojamiento entero: piso en Madrid, España",Madrid,"40.45,-3.6674",68 €,68 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,3 viajeros
54,911345532433110385,"Habitación en Madrid, España",Madrid,"40.408103,-3.731597",50 €,50 €,"4,83",18 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
55,825876820173794890,"Alojamiento entero: piso en Madrid, España",Madrid,"40.3768,-3.7545",115 €,120 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,3 camas,4 viajeros
56,701228034333215922,"Habitación en Madrid, España",Madrid,"40.45971,-3.58766",49 €,49 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,No especificado,No especificado
57,944048505343975480,"Alojamiento entero: piso en Madrid, España",Madrid,"40.433,-3.7174",No disponible en Octubre,No disponible en Agosto,"4,17",24 evaluaciones,1 dormitorio,1 baño,1 cama,1 viajero
58,604092307498076311,"Habitación en Madrid, España",Madrid,"40.40749,-3.7027",No disponible en Octubre,No disponible en Agosto,"4,81",117 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
59,744793199400968425,"Habitación en Getafe, España",Madrid,"40.3292,-3.7321",41 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
60,1021130443413751338,"Alojamiento entero: piso en Madrid, España",Madrid,"40.40383,-3.69532",No disponible en Octubre,113 €,"4,66",41 evaluaciones,2 dormitorios,1 baño,5 camas,5 viajeros
61,1144181410605295749,"Habitación en Coslada, España",Madrid,"40.424767,-3.562208",48 €,48 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,2 camas,No especificado
62,1047751873763743017,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4738,-3.64",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,1 baño,1 cama,2 viajeros
63,1087194565149993909,"Habitación privada en: piso en Madrid, España",Madrid,"40.3806,-3.7035",32 €,32 €,"3,86",14 evaluaciones,1 dormitorio,baño compartido,1 cama,2 viajeros
64,1061509492184985152,"Alojamiento entero: piso en Madrid, España",Madrid,"40.399436,-3.695153",No disponible en Octubre,No disponible en Agosto,"4,73",11 evaluaciones,1 dormitorio,1 baño,No especificado,4 viajeros
65,12560698,"Alojamiento entero: piso en Madrid, España",Madrid,"40.3927,-3.6907",194 €,194 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,3 camas,4 viajeros
66,849208689069085679,"Habitación en Madrid, España",Madrid,"40.387791,-3.756616",No disponible en Octubre,23 €,"4,79",33 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
67,954295535871508498,"Alojamiento entero: piso en Madrid, España",Madrid,"40.35746,-3.59406",154 €,122 €,"4,87",15 evaluaciones,2 dormitorios,2 baños,3 camas,6 viajeros
68,26728651,"Alojamiento entero: piso en Madrid, España",Madrid,"40.46567,-3.69556",200 €,120 €,"4,67",156 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
69,1128198109864004445,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4211,-3.7098",227 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,3 viajeros
70,1078915903154979864,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4211,-3.7014",204 €,129 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,3 viajeros
71,827269532255363818,"Alojamiento entero: piso en Madrid, España",Madrid,"40.426951,-3.700788",79 €,113 €,"4,54",35 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
72,1116723675835977281,"Habitación en Madrid, España",Madrid,"40.3682,-3.6674",23 €,23 €,"5,0",3 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
73,869458356471384276,"Habitación en Madrid, España",Madrid,"40.4097,-3.672",68 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,No especificado,No especificado
74,978518743068545534,"Alojamiento entero: piso en Madrid, España",Madrid,"40.3575,-3.6858",No disponible en Octubre,98 €,Sin valoraciones,Política de Cookies,1 dormitorio,1 baño,2 camas,3 viajeros
75,909987551984221768,"Alojamiento entero: piso en Madrid, España",Madrid,"40.49251,-3.689688",No disponible en Octubre,No disponible en Agosto,"4,86",42 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
76,913767880994499999,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4274,-3.6747",No disponible en Octubre,90 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,2 viajeros
77,847054129239226237,"Alojamiento entero: piso en Madrid, España",Madrid,"40.437913,-3.702318",291 €,144 €,"4,55",20 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
78,819518424371086091,"Habitación en Madrid, España",Madrid,"40.458226,-3.705536",No disponible en Octubre,No disponible en Agosto,"4,55",49 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
79,1009375011420932547,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4311,-3.6726",312 €,182 €,"5,0",11 evaluaciones,3 dormitorios,1 baño,3 camas,5 viajeros
80,16213864,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4118,-3.6956",153 €,113 €,"4,74",658 evaluaciones,1 dormitorio,1 baño,2 camas,2 viajeros
81,1118152495493716271,"Habitación en Madrid, España",Madrid,"40.427741,-3.73495",35 €,35 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
82,981158638359219888,"Alojamiento entero: piso en Madrid, España",Madrid,"40.46827,-3.71373",247 €,130 €,"4,78",23 evaluaciones,1 dormitorio,1 baño,1 cama,3 viajeros
83,839805550941878584,"Habitación en Madrid, España",Madrid,"40.38737,-3.705654",44 €,44 €,"4,50",12 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
84,907256923289262996,"Alojamiento entero: piso en Madrid, España",Madrid,"40.42183,-3.7068",137 €,137 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,No especificado,3 viajeros
85,47897389,"Alojamiento entero: piso en Madrid, España",Madrid,"40.38745,-3.70138",163 €,163 €,"4,56",106 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
86,714194442792391970,"Alojamiento entero: piso en Madrid, España",Madrid,"40.44191,-3.69833",166 €,113 €,"4,64",42 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
87,15609190,"Habitación en Madrid, España",Madrid,"40.4348,-3.68346",40 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,2 camas,No especificado
88,1030630786592119559,"Alojamiento entero: piso en Alcorcón, España",Madrid,"40.356,-3.811",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,No especificado,6 viajeros
89,18067583,"Alojamiento entero: apto. residencial en Madrid, España",Madrid,"40.42864,-3.67681",148 €,106 €,"4,53",162 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
90,1126687450351900805,"Alojamiento entero: piso en Madrid, España",Madrid,"40.436194,-3.635192",140 €,140 €,Nuevo,1 evaluación,1 dormitorio,1 baño,No especificado,2 viajeros
91,936634302336374135,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4554,-3.6963",205 €,108 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
92,1088539680538736617,"Habitación en Madrid, España",Madrid,"40.4086,-3.6589",No disponible en Octubre,No disponible en Agosto,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
93,670523894650218504,"Alojamiento entero: vivienda en Madrid, España",Madrid,"40.44864,-3.60749",332 €,330 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,4 dormitorios,2 baños,6 camas,9 viajeros
94,941385687378773662,"Habitación en Madrid, España",Madrid,"40.3778,-3.7328",60 €,60 €,Sin valoraciones,2 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
95,1106686900025434250,"Habitación en Madrid, España",Madrid,"40.406581,-3.676648",48 €,48 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,2 camas,No especificado
96,33002419,"Habitación en Madrid, España",Madrid,"40.46132,-3.59217",No disponible en Octubre,No disponible en Agosto,"4,66",191 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
97,917922741750673213,"Alojamiento entero: piso en Madrid, España",Madrid,"40.419803,-3.707834",151 €,97 €,"4,58",52 evaluaciones,1 dormitorio,1 baño,2 camas,2 viajeros
98,16444826,"Alojamiento entero: piso en Madrid, España",Madrid,"40.3855,-3.7033",No disponible en Octubre,No disponible en Agosto,"4,67",45 evaluaciones,1 dormitorio,1 baño,2 camas,2 viajeros
99,999988505419653148,"Habitación en Madrid, España",Madrid,"40.436366,-3.656152",48 €,48 €,"4,77",31 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
100,950810794775877488,"Alojamiento entero: piso en Madrid, España",Madrid,"40.38762,-3.73398",No disponible en Octubre,No disponible en Agosto,"4,78",73 evaluaciones,3 dormitorios,1 baño,4 camas,7 viajeros
101,1099379669226765308,"Habitación en Madrid, España",Madrid,"40.3865,-3.6424",No disponible en Octubre,No disponible en Agosto,Nuevo,1 evaluación,1 dormitorio,Sin baños,1 cama,No especificado
102,7061159,"Habitación en Madrid, España",Madrid,"40.40717,-3.74373",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
103,735564050050881564,"Alojamiento entero: loft en Madrid, España",Madrid,"40.39331,-3.71184",97 €,97 €,"4,62",50 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
104,1039158278837164465,"Alojamiento entero: piso en Madrid, España",Madrid,"40.39345,-3.670409",200 €,200 €,Nuevo,Política de Cookies,2 dormitorios,1 baño,3 camas,6 viajeros
105,1045592465518563705,"Alojamiento entero: piso en Madrid, España",Madrid,"40.432697,-3.692473",133 €,133 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,3 viajeros
106,20579404,"Alojamiento entero: piso en Madrid, España",Madrid,"40.42974,-3.68391",158 €,158 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
107,1052098147793582990,"Alojamiento entero: piso en Madrid, España",Madrid,"40.44754,-3.57665",No disponible en Octubre,No disponible en Agosto,"5,0",3 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
108,34378324,"Alojamiento entero: piso en Madrid, España",Madrid,"40.38087,-3.70192",150 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,4 camas,5 viajeros
109,1094985674009235808,"Habitación privada en: casa de invitados en Pozuelo de Alarcón, España",Madrid,"40.43465,-3.81269",45 €,45 €,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,4 dormitorios,1 baño,4 camas,1 viajero
110,862246946353143713,"Habitación en Madrid, España",Madrid,"40.413,-3.7255",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
111,1100596120166510149,"Alojamiento entero: piso en Madrid, España",Madrid,"40.41479,-3.70267",No disponible en Octubre,No disponible en Agosto,"4,75",4 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
112,948391662354379444,"Habitación en Madrid, España",Madrid,"40.45829,-3.68878",55 €,55 €,"4,84",45 evaluaciones,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
113,49511750,"Alojamiento entero: piso en Madrid, España",Madrid,"40.43465,-3.70119",403 €,104 €,"4,51",43 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
114,904854302115777444,"Habitación en Madrid, España",Madrid,"40.455684,-3.704978",40 €,40 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
115,18100690,"Alojamiento entero: loft en Madrid, España",Madrid,"40.47173,-3.58283",43 €,43 €,"4,66",508 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
116,656375669176241177,"Alojamiento entero: piso en Madrid, España",Madrid,"40.39964,-3.70119",76 €,76 €,"4,80",44 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
117,28710478,"Alojamiento entero: piso en Madrid, España",Madrid,"40.42078,-3.6996",199 €,106 €,"4,59",220 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
118,20265539,"Alojamiento entero: piso en Pozuelo de Alarcón, España",Madrid,"40.43655,-3.81801",No disponible en Octubre,94 €,"4,72",152 evaluaciones,2 dormitorios,2 baños,3 camas,4 viajeros
119,42831968,"Alojamiento entero: piso en Madrid, España",Madrid,"40.425,-3.6922",No disponible en Octubre,No disponible en Agosto,"4,54",28 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
120,591093362257874483,"Habitación privada en: hostal en Madrid, España",Madrid,"40.4304,-3.698",No disponible en Octubre,No disponible en Agosto,"4,52",108 evaluaciones,1 dormitorio,1 baño privado,1 cama,1 viajero
121,4162483,"Habitación en Madrid, España",Madrid,"40.44805,-3.60888",36 €,No disponible en Agosto,"4,70",196 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
122,52180104,"Alojamiento entero: piso en Madrid, España",Madrid,"40.43269,-3.69978",No disponible en Octubre,140 €,"4,62",81 evaluaciones,2 dormitorios,2 baños,2 camas,6 viajeros
123,582498237782066918,"Alojamiento entero: loft en Madrid, España",Madrid,"40.489626,-3.664506",59 €,59 €,"4,85",61 evaluaciones,1 dormitorio,1 baño,2 camas,2 viajeros
124,993600367513473110,"Habitación en Madrid, España",Madrid,"40.4332,-3.6191",No disponible en Octubre,No disponible en Agosto,"4,60",15 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
125,555722653048129999,"Alojamiento entero: piso en Madrid, España",Madrid,"40.37967,-3.69431",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,2 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
126,771172357661574741,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4017,-3.6755",85 €,85 €,"4,86",14 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
127,942413375575081001,"Habitación en Madrid, España",Madrid,"40.43277,-3.67177",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
128,1138921119288365017,"Alojamiento entero: piso en Madrid, España",Madrid,"40.42597,-3.70452",No disponible en Octubre,No disponible en Agosto,Nuevo,1 evaluación,1 dormitorio,1 baño,No especificado,2 viajeros
129,15995740,"Habitación en Madrid, España",Madrid,"40.4432,-3.6323",32 €,32 €,"4,71",160 evaluaciones,1 dormitorio,baño compartido,3 camas,No especificado
130,22245868,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4289,-3.6643",122 €,99 €,"4,67",165 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
131,616530063987425028,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4499,-3.69943",156 €,112 €,"4,68",63 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
132,36307744,"Habitación en Madrid, España",Madrid,"40.38109,-3.67054",21 €,21 €,"4,75",53 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
133,1125905248035721189,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4094,-3.7126",152 €,93 €,Nuevo,2 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
134,944795255722687936,"Alojamiento entero: piso en Madrid, España",Madrid,"40.39134,-3.701578",107 €,92 €,"4,72",18 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
135,1133229106461886931,"Habitación en San Fernando de Henares, España",Madrid,"40.427987,-3.529481",27 €,27 €,Nuevo,Política de Cookies,1 dormitorio,Sin baños,No especificado,No especificado
136,44054491,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4283,-3.66403",183 €,183 €,"4,77",216 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
137,807144510992300934,"Habitación en Madrid, España",Madrid,"40.418859,-3.703488",No disponible en Octubre,No disponible en Agosto,"4,62",60 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
138,934866660466727278,"Habitación en Madrid, España",Madrid,"40.3681,-3.6908",30 €,30 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
139,12008311,"Alojamiento entero: apartamento con servicios en Madrid, España",Madrid,"40.3856,-3.7033",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
140,881655562211241963,"Alojamiento entero: piso en Madrid, España",Madrid,"40.43536,-3.68125",90 €,63 €,"4,89",9 evaluaciones,1 dormitorio,1 baño,1 cama,1 viajero
141,16906233,"Alojamiento entero: piso en Madrid, España",Madrid,"40.43089,-3.70443",128 €,84 €,"4,45",121 evaluaciones,1 dormitorio,1 baño,3 camas,3 viajeros
142,54087556,"Habitación en Madrid, España",Madrid,"40.43717,-3.68503",80 €,80 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,2 camas,No especificado
143,884551511129760677,"Alojamiento entero: piso en Madrid, España",Madrid,"40.420662,-3.705541",268 €,231 €,"4,74",68 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
144,988115567037334923,"Alojamiento entero: piso en Madrid, España",Madrid,"40.449377,-3.698269",107 €,107 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,2 viajeros
145,1012183629573661013,"Habitación en Madrid, España",Madrid,"40.3904,-3.6539",22 €,25 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,Sin baños,1 cama,No especificado
146,1130437082286699135,"Habitación en Madrid, España",Madrid,"40.4729,-3.6421",45 €,45 €,Nuevo,1 evaluación,1 dormitorio,baño compartido,1 cama,No especificado
147,659123054635759016,"Alojamiento entero: loft en Madrid, España",Madrid,"40.4597,-3.6536",113 €,117 €,"4,91",35 evaluaciones,1 dormitorio,5 baños,2 camas,2 viajeros
148,838257625143528925,"Habitación en Alcobendas, España",Madrid,"40.54314,-3.64243",41 €,41 €,"4,85",61 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
149,1142036897983346485,"Habitación en Madrid, España",Madrid,"40.39744,-3.73707",No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
150,998642799273500632,"Habitación en Madrid, España",Madrid,"40.426049,-3.66276",32 €,32 €,"4,71",45 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
151,763023428920862616,"Alojamiento entero: piso en Madrid, España",Madrid,"40.41284,-3.72853",No disponible en Octubre,No disponible en Agosto,"4,73",49 evaluaciones,3 dormitorios,1 baño,No especificado,6 viajeros
152,34774177,"Habitación en Madrid, España",Madrid,"40.42104,-3.65477",38 €,38 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
153,51836498,"Habitación en Madrid, España",Madrid,"40.4352,-3.64775",26 €,No disponible en Agosto,"4,70",23 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
154,979955278080859390,"Alojamiento entero: piso en Madrid, España",Madrid,"40.3575,-3.6858",No disponible en Octubre,98 €,Sin valoraciones,Política de Cookies,1 dormitorio,1 baño,2 camas,3 viajeros
155,812247755136666376,"Alojamiento entero: piso en Madrid, España",Madrid,"40.387216,-3.736188",93 €,93 €,"4,89",46 evaluaciones,1 dormitorio,5 baños,2 camas,4 viajeros
156,948628556127072498,"Alojamiento entero: piso en Madrid, España",Madrid,"40.402202,-3.690328",No disponible en Octubre,No disponible en Agosto,"4,76",21 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
157,1016024640648491359,"Alojamiento entero: piso en Madrid, España",Madrid,"40.38785,-3.72582",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,No especificado,5 viajeros
158,18093383,"Alojamiento entero: piso en Madrid, España",Madrid,"40.42363,-3.67766",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,5 viajeros
159,770804778174448545,"Alojamiento entero: piso en Madrid, España",Madrid,"40.41511,-3.67569",113 €,90 €,"4,75",85 evaluaciones,1 dormitorio,2 baños,2 camas,4 viajeros
160,778404699390354331,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4741,-3.5754",95 €,95 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,3 viajeros
161,38071198,"Habitación en Madrid, España",Madrid,"40.38087,-3.65252",52 €,52 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,2 camas,No especificado
162,654055144846199595,"Alojamiento entero: loft en Madrid, España",Madrid,"40.42707,-3.65059",74 €,77 €,"4,74",116 evaluaciones,1 dormitorio,1 baño,1 cama,3 viajeros
163,50818019,"Alojamiento entero: piso en Madrid, España",Madrid,"40.41241,-3.69477",227 €,122 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
164,11664287,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4348,-3.7037",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,5 baños,2 camas,3 viajeros
165,1113744074850403388,"Habitación en Torrejón de Ardoz, España",Madrid,"40.458609,-3.478438",No disponible en Octubre,No disponible en Agosto,Nuevo,2 evaluaciones,1 dormitorio,Sin baños,1 cama,No especificado
166,49833133,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4276,-3.7011",135 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
167,1110296644884208553,"Habitación en Madrid, España",Madrid,"40.3759,-3.6675",No disponible en Octubre,No disponible en Agosto,Nuevo,2 evaluaciones,1 dormitorio,baño compartido,3 camas,No especificado
168,933326,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4055,-3.6921",No disponible en Octubre,80 €,"4,67",107 evaluaciones,2 dormitorios,1 baño,3 camas,5 viajeros
169,34490476,"Habitación en Madrid, España",Madrid,"40.42722,-3.65758",No disponible en Octubre,No disponible en Agosto,"4,77",69 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
170,906605411630358233,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4112,-3.6957",170 €,127 €,"4,79",66 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
171,945149189480344890,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4159,-3.6755",301 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,4 camas,6 viajeros
172,831713147993383367,"Alojamiento entero: piso en Madrid, España",Madrid,"40.462516,-3.70728",No disponible en Octubre,No disponible en Agosto,"4,88",32 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
173,803380875580433064,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4423,-3.6712",179 €,94 €,"4,60",20 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
174,34732572,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4337,-3.70769",No disponible en Octubre,No disponible en Agosto,"4,40",159 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
175,683292876592673002,"Alojamiento entero: loft en Madrid, España",Madrid,"40.388,-3.7299",51 €,52 €,"4,46",89 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
176,1020043867757240230,"Alojamiento entero: piso en Madrid, España",Madrid,"40.432968,-3.701509",117 €,104 €,"4,60",5 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
177,867449943114421918,"Alojamiento entero: piso en Madrid, España",Madrid,"40.4439,-3.6704",99 €,99 €,"4,79",62 evaluaciones,1 dormitorio,5 baños,No especificado,6 viajeros
178,725789004115538685,"Habitación en Madrid, España",Madrid,"40.45804,-3.58806",53 €,53 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,No especificado,No especificado
179,744005210080743389,"Habitación en Madrid, España",Madrid,"40.42869,-3.61345",40 €,40 €,"4,89",28 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
180,1039786688219756206,"Habitación en Madrid, España",Madrid,"40.390414,-3.760426",29 €,29 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
181,29563151,"Habitación en Madrid, España",Madrid,"40.38368,-3.67031",No disponible en Octubre,No disponible en Agosto,"4,63",127 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
182,51568557,"Alojamiento entero: apto. residencial en Madrid, España",Madrid,"40.40222,-3.69404",107 €,107 €,"4,64",124 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
