Unnamed: 0,ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
638,892157919701159228,"Habitación en Barcelona, España",Barcelona,,60 €,60 €,"4,76",17 evaluaciones,1 dormitorio,baño compartido,2 camas,No especificado
639,1116613227686575693,"Alojamiento entero: piso en Barcelona, España",Barcelona,,100 €,200 €,Nuevo,Sin valoraciones,1 dormitorio,1 baño,1 cama,4 viajeros
640,19881218,"Alojamiento entero: villa en Matadepera, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,3 dormitorios,3 baños,4 camas,6 viajeros
641,867357474318379332,"Alojamiento entero: vivienda en Badalona, España",Barcelona,,262 €,315 €,Sin valoraciones,Sin valoraciones,2 dormitorios,5 baños,5 camas,6 viajeros
642,1120390632817109345,"Alojamiento entero: loft en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Nuevo,1 evaluación,1 dormitorio,5 baños,2 camas,4 viajeros
643,1478299,"Alojamiento entero: loft en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,2 camas,1 viajero
644,958532614959596381,"Habitación en Barcelona, España",Barcelona,,95 €,99 €,"4,55",11 evaluaciones,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
645,1118928926492369620,"Habitación en Barcelona, España",Barcelona,,170 €,170 €,Nuevo,2 evaluaciones,1 dormitorio,Sin baños,1 cama,No especificado
646,949876366227456703,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,129 €,"4,32",22 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
647,1050853123513689183,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,2 evaluaciones,1 dormitorio,Sin baños,No especificado,No especificado
648,25534932,"Habitación en Barcelona, España",Barcelona,,56 €,56 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
649,572182415885999147,"Alojamiento entero: piso en Barcelona, España",Barcelona,,200 €,300 €,"4,77",35 evaluaciones,1 dormitorio,1 baño,2 camas,2 viajeros
650,9935318,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
651,877177441971312348,"Habitación en Premià de Dalt, España",Barcelona,,30 €,30 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,No especificado,No especificado
652,17151393,"Alojamiento entero: piso en Barcelona, España",Barcelona,,259 €,327 €,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,1 cama,2 viajeros
653,32906782,"Habitación privada en: hostal en Barcelona, España",Barcelona,,186 €,265 €,Sin valoraciones,Sin valoraciones,1 dormitorio,baño compartido,2 camas,3 viajeros
654,42832993,,Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,,,,
655,960090134217747028,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
656,947961907075168842,"Habitación en Barcelona, España",Barcelona,,85 €,85 €,"4,71",31 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
657,740411191443804315,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,406 €,Sin valoraciones,Sin valoraciones,2 dormitorios,1 baño,1 cama,4 viajeros
658,3218014,"Alojamiento entero: piso en Barcelona, España",Barcelona,,69 €,155 €,"4,78",334 evaluaciones,2 dormitorios,1 baño,2 camas,5 viajeros
659,757259744857758526,"Habitación en Barcelona, España",Barcelona,,75 €,129 €,"4,72",54 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
660,669962301514809127,"Habitación en Barcelona, España",Barcelona,,72 €,72 €,"4,81",69 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
661,2097376,"Alojamiento entero: piso en Hospitalet de Llobregat, España",Barcelona,,120 €,125 €,"4,82",357 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
662,29315272,"Alojamiento entero: casa de invitados en Can Nadal, España",Barcelona,,110 €,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,2 camas,4 viajeros
663,1113665756171994796,"Habitación en Rubí, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,89",9 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
664,26523711,"Alojamiento entero: piso en Sabadell, España",Barcelona,,120 €,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,1 cama,4 viajeros
665,1099824047059627746,"Alojamiento entero: piso en Barcelona, España",Barcelona,,215 €,215 €,Nuevo,1 evaluación,2 dormitorios,1 baño,2 camas,4 viajeros
666,25438476,"Alojamiento entero: piso en Barcelona, España",Barcelona,,165 €,175 €,"4,70",80 evaluaciones,2 dormitorios,5 baños,2 camas,4 viajeros
667,922464878756375700,"Habitación privada en: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,78",76 evaluaciones,1 dormitorio,baño compartido,No especificado,2 viajeros
668,701570420533733026,"Alojamiento entero: piso en Sant Adrià de Besòs, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,2 dormitorios,1 baño,2 camas,3 viajeros
669,32435134,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,76",190 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
670,1110082022297304597,"Habitación privada en: piso en Badalona, España",Barcelona,,60 €,60 €,"4,60",5 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
671,931519812707547207,"Alojamiento entero: villa en Cabrils, España",Barcelona,,517 €,No disponible en Agosto,Nuevo,Sin valoraciones,4 dormitorios,5 baños,6 camas,0 viajeros
672,712019955163429986,"Habitación en Santa Coloma de Gramenet, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,60",43 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
673,1050954547569461230,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,75",8 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
674,633850880957474964,"Alojamiento entero: piso en Barcelona, España",Barcelona,,370 €,504 €,"4,63",48 evaluaciones,2 dormitorios,2 baños,3 camas,5 viajeros
675,1041850782586171306,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,320 €,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,1 cama,2 viajeros
676,669177034776921808,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,30",63 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
677,1132530455479745973,"Habitación en Barcelona, España",Barcelona,,60 €,76 €,Nuevo,Sin valoraciones,1 dormitorio,baño compartido,No especificado,No especificado
678,28349493,"Alojamiento entero: apartamento con servicios en Barcelona, España",Barcelona,,489 €,406 €,"4,69",145 evaluaciones,2 dormitorios,2 baños,4 camas,5 viajeros
679,21355079,"Habitación en Esplugues de Llobrega, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,71",166 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
680,995740216386278670,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,76",21 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
681,1089761968170585409,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Nuevo,2 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
682,1604559,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,No especificado,2 viajeros
683,25364321,"Alojamiento entero: piso en Barcelona, España",Barcelona,,300 €,265 €,"4,41",361 evaluaciones,1 dormitorio,1 baño,2 camas,2 viajeros
684,1079208911431521212,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,63",8 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
685,745486676233127450,"Habitación en Barcelona, España",Barcelona,,65 €,80 €,"4,76",50 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
686,45652524,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,2 dormitorios,1 baño,4 camas,4 viajeros
687,673276379194656210,"Habitación en L'Hospitalet de Llobregat, España",Barcelona,,56 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,2 camas,No especificado
688,42619736,"Habitación privada en: suite con entrada independiente en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,50",228 evaluaciones,1 dormitorio,1 baño privado,1 cama,2 viajeros
689,1084560357947897514,"Alojamiento entero: piso en Barcelona, España",Barcelona,,508 €,400 €,"4,60",10 evaluaciones,2 dormitorios,2 baños,2 camas,4 viajeros
690,900433883197624838,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,40",10 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
691,31884524,"Habitación en Barcelona, España",Barcelona,,100 €,100 €,"4,74",19 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
692,27574462,"Habitación en Sant Cugat del Vallès, España",Barcelona,,67 €,80 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
693,707553181004662175,"Habitación en Barcelona, España",Barcelona,,60 €,80 €,"4,54",56 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
694,1140717328893210788,"Habitación en Barcelona, España",Barcelona,,140 €,140 €,Nuevo,Sin valoraciones,1 dormitorio,· baño privado en el alojamiento,2 camas,No especificado
695,1010880665658875156,"Casa particular cubana en Olesa de Bonesvalls, España",Barcelona,,70 €,No disponible en Agosto,"5,0",4 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
696,1148460067213289058,"Habitación en Sant Boi de Llobregat, España",Barcelona,,50 €,50 €,Nuevo,Sin valoraciones,1 dormitorio,baño compartido,No especificado,No especificado
697,873206425061702095,"Alojamiento entero: piso en L'Hospitalet de Llobregat, España",Barcelona,,189 €,245 €,Sin valoraciones,Sin valoraciones,2 dormitorios,1 baño,3 camas,4 viajeros
698,1080407799565504912,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Nuevo,1 evaluación,1 dormitorio,baño compartido,1 cama,No especificado
699,855069145896790486,"Alojamiento entero: piso en L'Ametlla del Vallès, España",Barcelona,,75 €,75 €,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,1 cama,2 viajeros
700,1110645966155434883,"Alojamiento entero en Barcelona, España",Barcelona,,110 €,190 €,"4,43",7 evaluaciones,1 dormitorio,1 baño,No especificado,3 viajeros
701,39772949,,Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,,,,
702,21501241,"Alojamiento entero: loft en Barcelona, España",Barcelona,,235 €,211 €,"4,49",190 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
703,8221000,"Alojamiento entero: piso en Barcelona, España",Barcelona,,173 €,No disponible en Agosto,"4,61",187 evaluaciones,3 dormitorios,5 baños,6 camas,8 viajeros
704,1079005887136672505,,Barcelona,,200 €,250 €,Sin valoraciones,Sin valoraciones,,,,
705,826704699338808029,"Habitación en Barcelona, España",Barcelona,,40 €,63 €,"5,0",4 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
706,683942367890488023,"Alojamiento entero: apartamento con servicios en Barcelona, España",Barcelona,,387 €,No disponible en Agosto,"4,63",8 evaluaciones,3 dormitorios,2 baños,4 camas,6 viajeros
707,991778917285134934,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,38",8 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
708,30366030,"Alojamiento entero: piso en Barcelona, España",Barcelona,,200 €,No disponible en Agosto,"4,85",67 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
709,52995967,,Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,,,,
710,53210204,"Habitación en Cerdanyola del Vallès, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,baño compartido,No especificado,No especificado
711,52139610,"Habitación privada en: hostal en Barcelona, España",Barcelona,,271 €,198 €,Sin valoraciones,Sin valoraciones,1 dormitorio,baño compartido,1 cama,3 viajeros
712,689660342498881965,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,"4,62",86 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
713,29841287,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,3 dormitorios,2 baños,5 camas,5 viajeros
714,1096463031338581161,"Habitación en Barcelona, España",Barcelona,,170 €,170 €,"5,0",3 evaluaciones,1 dormitorio,· baño privado en la habitación,No especificado,No especificado
715,1018167167534469139,"Habitación en Barcelona, España",Barcelona,,89 €,129 €,"4,11",9 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
716,39692277,"Alojamiento entero: apartamento con servicios en Barcelona, España",Barcelona,,460 €,353 €,"4,81",531 evaluaciones,2 dormitorios,1 baño,4 camas,6 viajeros
717,24222073,,Barcelona,,89 €,No disponible en Agosto,Sin valoraciones,Sin valoraciones,,,,
718,1121070264646117685,,Barcelona,,57 €,No disponible en Agosto,Sin valoraciones,Sin valoraciones,,,,
719,1121966976480428937,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Nuevo,Sin valoraciones,2 dormitorios,1 baño,2 camas,3 viajeros
720,1013029479083903662,"Alojamiento entero: piso en Barcelona, España",Barcelona,,125 €,125 €,Sin valoraciones,1 evaluación,1 dormitorio,1 baño,1 cama,2 viajeros
721,42134884,"Alojamiento entero: piso en Barcelona, España",Barcelona,,165 €,No disponible en Agosto,"4,83",66 evaluaciones,2 dormitorios,5 baños,3 camas,3 viajeros
722,1520042,"Alojamiento entero: piso en Barcelona, España",Barcelona,,230 €,230 €,Sin valoraciones,Sin valoraciones,3 dormitorios,1 baño,4 camas,4 viajeros
723,20534796,"Alojamiento entero: piso en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,2 dormitorios,1 baño,1 cama,3 viajeros
724,27127886,"Habitación en Barcelona, España",Barcelona,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,baño compartido,1 cama,No especificado
725,629303927617545963,"Alojamiento entero: piso en Barcelona, España",Barcelona,,347 €,473 €,"4,35",48 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
726,1105060026894795063,"Alojamiento entero: piso en Barcelona, España",Barcelona,,155 €,155 €,Nuevo,1 evaluación,1 dormitorio,1 baño,No especificado,2 viajeros
727,729413586619681294,"Habitación en Barcelona, España",Barcelona,,69 €,79 €,"4,80",5 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
728,986184024747757137,"Alojamiento entero: casa de invitados en Sant Cugat del Vallès, España",Barcelona,,90 €,No disponible en Agosto,Sin valoraciones,Sin valoraciones,1 dormitorio,1 baño,3 camas,3 viajeros
