ID,CP,PRECIO POR PISO,PRECIO POR CASA,Precio m2
00000000000050319142,8009,5530,7097,6313
01136428020449322765,8007,7449,3937,5693
01131175520254800452,8003,5197,4101,4649
01141218097456310165,8031,3046,2962,3004
00808462770832376153,8005,5045,4376,4710
00000000000033413157,8015,4560,4911,4735
00000000000002282469,8004,3836,4016,3926
00545602057442226577,8004,3836,4016,3926
00841043878143413092,8012,5000,4379,4689
00896269935855109615,8005,5045,4376,4710
00000000000042030176,8003,5197,4101,4649
01015956846083552360,8004,3836,4016,3926
00916683652506168481,8026,3895,3610,3752
01128748256363485290,8003,5197,4101,4649
00914345005204052583,8027,3535,3646,3590
00000000000035523560,8002,4737,3857,4297
00570137054070665120,8003,5197,4101,4649
00000000000017690765,8003,5197,4101,4649
00000000000034279029,8025,4535,3825,4180
00931871743791657871,8025,4535,3825,4180
00000000000004683548,8028,3911,3737,3824
01050433458933324269,8001,3789,3123,3456
00875950395836707541,8020,2876,2527,2701
00000000000001920941,8029,4879,4284,4581
00561527962676123552,8021,6062,9486,7774
00000000000039133852,8037,5494,4097,4795
00909303159598031954,8008,7539,33852,20695
00862903339013872131,8003,5197,4101,4649
00845010610218630445,8005,5045,4376,4710
00000000000005176876,8024,4228,4125,4176
00000000000008811813,8014,3814,3370,3592
00000000000048292590,8004,3836,4016,3926
00000000000020433221,8004,3836,4016,3926
01035958768090751975,8007,7449,3937,5693
00000000000037240219,8004,3836,4016,3926
01096204616038822606,8029,4879,4284,4581
01116689403256135379,8022,5558,5797,5677
00654164495421642086,8041,3643,3563,3603
00000000000003855575,8010,6168,4091,5129
00000000000001202829,8005,5045,4376,4710
00000000000039788335,8039,5216,4091,4653
01132326772785663006,8027,3535,3646,3590
00000000000001190491,8037,5494,4097,4795
00000000000033281345,8006,5358,4205,4781
00831627620790687752,8009,5530,7097,6313
00000000000001554416,8039,5216,4091,4653
01098566396960815739,8026,3895,3610,3752
00991269773299218187,8001,3789,3123,3456
00000000000052358413,8006,5358,4205,4781
00000000000042263516,8020,2876,2527,2701
00987621527592655318,8025,4535,3825,4180
00000000000050487234,8013,4576,4091,4333
00000000000001018647,8014,3814,3370,3592
00000000000021452721,8014,3814,3370,3592
00000000000018918152,8010,6168,4091,5129
00717043930070439520,8026,3895,3610,3752
00000000000033682220,8011,5319,4091,4705
00912151833390786483,8026,3895,3610,3752
01080410873720444554,8001,3789,3123,3456
00810145356203803935,8004,3836,4016,3926
00887375015045599220,8014,3814,3370,3592
00000000000001296121,8023,4285,4273,4279
01135423865454593951,8036,5465,4091,4778
00000000000003388218,8015,4560,4911,4735
01007727085318709398,8028,3911,3737,3824
00000000000003097242,8011,5319,4091,4705
00000000000004510598,8028,3911,3737,3824
00806304406867925547,8030,3287,3280,3283
01121204526689052395,8001,3789,3123,3456
00000000000004004925,8005,5045,4376,4710
00838665876795139121,8012,5000,4379,4689
00000000000004310503,8015,4560,4911,4735
00000000000046094948,8002,4737,3857,4297
00711356790395762072,8020,2876,2527,2701
00000000000048225671,8005,5045,4376,4710
00000000000048585016,8010,6168,4091,5129
00000000000003539908,8012,5000,4379,4689
00882386616914940777,8006,5358,4205,4781
01132675729201718457,8025,4535,3825,4180
00886034146180533677,8038,3016,2658,2837
01094745643945911636,8001,3789,3123,3456
01103707033165583062,8013,4576,4091,4333
00000000000023031576,8012,5000,4379,4689
00000000000013257273,8013,4576,4091,4333
00000000000000534550,8015,4560,4911,4735
00000000000038277393,8028,3911,3737,3824
00000000000001672204,8036,5465,4091,4778
00664222494267819991,8015,4560,4911,4735
01124626480855418573,8018,4250,4512,4381
00000000000000688527,8018,4250,4512,4381
00000000000014498705,8010,6168,4091,5129
00000000000040554669,8026,3895,3610,3752
00817953536226703530,8019,4490,3552,4021
00872105351215494572,8015,4560,4911,4735
00000000000000722742,8006,5358,4205,4781
00000000000050566522,8015,4560,4911,4735
00000000000025702608,8021,6062,9486,7774
00000000000001242215,8012,5000,4379,4689
00000000000021963275,8005,5045,4376,4710
00000000000000399772,8015,4560,4911,4735
00721562053867732568,8001,3789,3123,3456
01076969814221275430,8037,5494,4097,4795
00000000000035028636,8026,3895,3610,3752
00000000000000942410,8018,4250,4512,4381
00000000000017151368,8013,4576,4091,4333
00000000000002493382,8013,4576,4091,4333
00000000000048838696,8009,5530,7097,6313
00000000000000364030,8015,4560,4911,4735
00000000000029309442,8004,3836,4016,3926
00000000000001648547,8005,5045,4376,4710
00000000000005248745,8005,5045,4376,4710
01076949569323318103,8009,5530,7097,6313
00000000000053092659,8011,5319,4091,4705
00698455037502953541,8021,6062,9486,7774
00000000000000988917,8015,4560,4911,4735
01005643932109804771,8036,5465,4091,4778
01136205634759640854,8003,5197,4101,4649
00000000000001530586,8012,5000,4379,4689
00000000000003350180,8004,3836,4016,3926
01149051677692712739,8029,4879,4284,4581
00000000000002762205,8024,4228,4125,4176
00740411091287089516,8037,5494,4097,4795
00000000000050799401,8012,5000,4379,4689
01105931839347636267,8027,3535,3646,3590
00000000000031891530,8015,4560,4911,4735
00000000000001069572,8037,5494,4097,4795
01108733077769179453,8029,4879,4284,4581
00000000000048763898,8010,6168,4091,5129
00000000000023685724,8004,3836,4016,3926
00725914055445645040,8015,4560,4911,4735
01034048439440351964,8001,3789,3123,3456
00000000000012236695,8014,3814,3370,3592
00000000000000745220,8023,4285,4273,4279
00939568421768895171,8015,4560,4911,4735
01092035868617860266,8014,3814,3370,3592
00000000000000729078,8001,3789,3123,3456
00563461909265183396,8002,4737,3857,4297
00702614948140771204,8018,4250,4512,4381
00000000000000472062,8012,5000,4379,4689
00000000000046193930,8010,6168,4091,5129
01116642533191974191,8009,5530,7097,6313
01026839665506453132,8014,3814,3370,3592
00701470787192636616,8002,4737,3857,4297
01134853506095609993,8031,3046,2962,3004
00666515186487242337,8010,6168,4091,5129
00000000000039691563,8015,4560,4911,4735
00000000000038841896,8023,4285,4273,4279
00000000000014006090,8004,3836,4016,3926
00878064608312692150,8002,4737,3857,4297
01132035654706620571,8006,5358,4205,4781
00939544926988227697,8015,4560,4911,4735
00000000000051777219,8006,5358,4205,4781
00000000000002786688,8011,5319,4091,4705
01135529893563822545,8003,5197,4101,4649
00000000000041039477,8007,7449,3937,5693
01118899718665155513,8002,4737,3857,4297
00000000000033986160,8036,5465,4091,4778
01109220063268392949,8014,3814,3370,3592
00000000000005394263,8013,4576,4091,4333
01029053049492989772,8028,3911,3737,3824
00000000000004282501,8004,3836,4016,3926
01106465181699088862,8005,5045,4376,4710
00000000000019305430,8015,4560,4911,4735
01119711695884277191,8027,3535,3646,3590
00000000000054077502,8012,5000,4379,4689
00889674294011039472,8002,4737,3857,4297
00000000000023284398,8002,4737,3857,4297
00000000000046511170,8041,3643,3563,3603
00000000000036717874,8014,3814,3370,3592
00639222510147452452,8006,5358,4205,4781
00000000000001310443,8026,3895,3610,3752
00000000000026826875,8017,6336,5198,5767
00000000000001149191,8023,4285,4273,4279
00000000000050166453,8011,5319,4091,4705
01096110417333546853,8015,4560,4911,4735
00000000000029536130,8008,7539,33852,20695
01082789189582541032,8004,3836,4016,3926
00000000000000840123,8028,3911,3737,3824
00000000000017400650,8004,3836,4016,3926
00872123544659449536,8011,5319,4091,4705
00000000000009380158,8023,4285,4273,4279
01126103182522882217,8026,3895,3610,3752
01105669841311746639,8021,6062,9486,7774
00877006024394773237,8025,4535,3825,4180
00000000000019053607,8004,3836,4016,3926
00847582655112925959,8011,5319,4091,4705
00000000000002536314,8010,6168,4091,5129
01096331863733748736,8039,5216,4091,4653
00960817433859087385,8004,3836,4016,3926
00669210036391334585,8003,5197,4101,4649
01102373408115355666,8007,7449,3937,5693
01089019233821612483,8002,4737,3857,4297
00737552755354415005,8015,4560,4911,4735
00000000000002469747,8001,3789,3123,3456
00000000000053119594,8018,4250,4512,4381
00813418439949518205,8038,3016,2658,2837
00000000000003144104,8004,3836,4016,3926
00000000000006722829,8005,5045,4376,4710
00000000000006082313,8004,3836,4016,3926
00000000000016969817,8031,3046,2962,3004
00875569584224935152,8038,3016,2658,2837
00000000000005143895,8024,4228,4125,4176
00000000000008020706,8015,4560,4911,4735
01078152911056703747,8027,3535,3646,3590
01098642619191860965,8025,4535,3825,4180
01106505420069310568,8015,4560,4911,4735
00944104744613959899,8001,3789,3123,3456
00000000000027643977,8009,5530,7097,6313
01097201488289769785,8015,4560,4911,4735
00000000000049960362,8025,4535,3825,4180
00000000000014813836,8026,3895,3610,3752
00000000000000811918,8028,3911,3737,3824
00000000000018615356,8026,3895,3610,3752
01010864759459719909,8015,4560,4911,4735
00000000000023292197,8036,5465,4091,4778
00944692825346938014,8008,7539,33852,20695
00000000000053928114,46003,3112,1868,2490
00000000000023468021,46005,3369,2878,3123
01116779529373427744,46024,1990,1712,1851
00000000000049123384,46001,3013,2224,2618
01132548145524532319,46010,2890,16588,9739
00000000000017964351,46009,1893,2386,2139
00000000000033014350,46024,1990,1712,1851
00964671060876355943,46007,2192,2028,2110
01141769657254809937,46006,2880,2835,2857
00000000000020747965,46023,2670,2147,2408
00000000000004216011,46001,3013,2224,2618
00957097411703591681,46026,1865,1217,1541
00772115984228382656,46023,2670,2147,2408
00000000000031461233,46009,1893,2386,2139
00000000000011258070,46023,2670,2147,2408
00839564359618114722,46001,3013,2224,2618
00000000000023648626,46001,3013,2224,2618
00749169860887984590,46009,1893,2386,2139
01140690195413221884,46008,2470,2013,2241
00694103271858687246,46023,2670,2147,2408
00000000000053698649,46021,2312,2206,2259
01112123922066521502,46011,2179,2472,2325
01059452582462518946,46006,2880,2835,2857
00996910554722110642,46024,1990,1712,1851
01066611766774929889,46023,2670,2147,2408
01083481163649618490,46021,2312,2206,2259
01086804369252410370,46024,1990,1712,1851
00000000000049477809,46015,2435,1587,2011
00700505903009613950,46009,1893,2386,2139
01127309210257703779,46018,1734,1606,1670
00983362544879809504,46022,2140,1905,2022
00000000000038604615,46018,1734,1606,1670
00643509934141723282,46022,2140,1905,2022
01107081197390538533,46007,2192,2028,2110
00000000000026682882,46011,2179,2472,2325
00701858584337759768,46015,2435,1587,2011
01141609661664226243,46011,2179,2472,2325
00795774445523678069,46021,2312,2206,2259
00000000000029826956,46022,2140,1905,2022
00822518897122503819,46013,2208,1504,1856
01028640050210306783,46013,2208,1504,1856
01152321845547965594,46022,2140,1905,2022
00000000000053021072,46021,2312,2206,2259
00000000000023935642,46011,2179,2472,2325
00878027898864462203,46022,2140,1905,2022
00000000000008588882,46009,1893,2386,2139
00000000000051344429,46011,2179,2472,2325
00000000000031916082,46011,2179,2472,2325
01131526827271619085,46007,2192,2028,2110
00000000000054241740,46003,3112,1868,2490
00885155053416457534,46001,3013,2224,2618
00000000000026329759,46008,2470,2013,2241
00893376154797272056,46011,2179,2472,2325
00699157738103332128,46008,2470,2013,2241
00000000000001147656,46015,2435,1587,2011
01134044542847585676,46007,2192,2028,2110
00000000000025955799,46007,2192,2028,2110
01132027585438908958,46023,2670,2147,2408
01008744409210930958,46017,1575,1424,1499
00707830310577625843,46024,1990,1712,1851
00918148003720925846,46013,2208,1504,1856
00000000000030304047,46022,2140,1905,2022
00871795851654572594,46018,1734,1606,1670
01074548211558142600,46024,1990,1712,1851
01152954663547430293,46035,1411,1321,1366
01141433804902343745,46014,1710,1499,1604
00662783493122658897,46017,1575,1424,1499
00971063257986973857,46008,2470,2013,2241
01132429416093423585,46006,2880,2835,2857
00629011069471718647,46013,2208,1504,1856
00999709344480897252,46017,1575,1424,1499
00000000000049034332,46024,1990,1712,1851
00964929753511808066,46024,1990,1712,1851
00000000000029205072,46023,2670,2147,2408
00943974872217675951,46013,2208,1504,1856
00730139927646968745,46001,3013,2224,2618
00000000000039840290,46001,3013,2224,2618
01086142893862972189,46018,1734,1606,1670
00000000000034523806,46001,3013,2224,2618
00987733681891734459,46022,2140,1905,2022
00000000000004595165,46001,3013,2224,2618
00614962749194748084,46009,1893,2386,2139
00000000000050223483,46011,2179,2472,2325
01085312615936255647,46009,1893,2386,2139
00000000000051801187,46001,3013,2224,2618
00965624258527427652,46023,2670,2147,2408
00000000000014368666,46010,2890,16588,9739
00000000000040585527,46001,3013,2224,2618
00000000000050996943,46002,2922,1926,2424
00000000000033484501,46011,2179,2472,2325
00975120870440468282,46023,2670,2147,2408
00852693118258634558,46020,2297,2212,2254
00000000000010051673,46023,2670,2147,2408
00000000000046034272,46009,1893,2386,2139
00000000000010316611,46011,2179,2472,2325
00000000000005588671,46006,2880,2835,2857
00000000000021936011,46006,2880,2835,2857
01038561319891702886,46018,1734,1606,1670
01045441732698251354,46024,1990,1712,1851
00000000000044383743,46005,3369,2878,3123
00000000000052736389,46024,1990,1712,1851
00000000000005432823,46003,3112,1868,2490
01151288988345949707,46013,2208,1504,1856
00939690255402434181,46009,1893,2386,2139
00986793431598546377,46019,1513,1662,1587
01085439036520196587,46024,1990,1712,1851
01092423183239711136,46003,3112,1868,2490
00842813580163223960,46001,3013,2224,2618
00988976338767922882,46024,1990,1712,1851
01136137876211722376,46018,1734,1606,1670
00000000000050391000,46014,1710,1499,1604
00000000000018390468,46022,2140,1905,2022
01113203640101708425,46009,1893,2386,2139
00000000000048122009,46023,2670,2147,2408
00000000000042381827,46006,2880,2835,2857
00000000000011201247,46010,2890,16588,9739
00000000000042800901,46020,2297,2212,2254
01135344003955933273,46001,3013,2224,2618
00000000000015954037,46001,3013,2224,2618
01069760381687973912,46024,1990,1712,1851
00000000000037245554,46022,2140,1905,2022
00000000000020135707,46005,3369,2878,3123
00558749279889936103,46020,2297,2212,2254
01127433066402816172,46024,1990,1712,1851
00954947347953496962,46024,1990,1712,1851
00000000000015935562,46020,2297,2212,2254
00820764412176316203,46024,1990,1712,1851
00000000000027666430,46001,3013,2224,2618
00000000000023661670,46014,1710,1499,1604
00000000000020881841,46014,1710,1499,1604
00000000000025767609,46011,2179,2472,2325
01100612905905172357,46018,1734,1606,1670
01012490407056305805,46035,1411,1321,1366
00000000000005283997,46002,2922,1926,2424
00638288666541867924,46019,1513,1662,1587
01059234919021267191,46015,2435,1587,2011
00000000000053399960,46009,1893,2386,2139
01059182729707899750,46019,1513,1662,1587
00862950579099421127,46021,2312,2206,2259
00849948799552921748,46007,2192,2028,2110
00958573907248982380,46009,1893,2386,2139
00844327703978084039,46006,2880,2835,2857
00896517214852921517,46022,2140,1905,2022
00000000000017556352,46019,1513,1662,1587
01095804932801468149,46009,1893,2386,2139
01035415599412281030,46018,1734,1606,1670
00805036720948252891,46035,1411,1321,1366
01098713875891177688,46022,2140,1905,2022
00733266894661193506,46006,2880,2835,2857
00912953562199187236,46007,2192,2028,2110
01076064912283860688,46013,2208,1504,1856
01151536433148907020,46022,2140,1905,2022
01049932712114417931,46014,1710,1499,1604
01111541255076834349,46009,1893,2386,2139
00000000000022059946,46023,2670,2147,2408
00000000000005560396,46011,2179,2472,2325
00844307410112648372,46018,1734,1606,1670
00972415119283975553,46011,2179,2472,2325
00000000000052997529,46003,3112,1868,2490
01107287281437980392,46007,2192,2028,2110
00715814646900858705,46006,2880,2835,2857
01136872519812337789,46013,2208,1504,1856
00000000000038835765,46009,1893,2386,2139
01082402033464662840,46023,2670,2147,2408
01145658126985746219,46014,1710,1499,1604
01146285502450906791,46011,2179,2472,2325
00923229574094354084,46009,1893,2386,2139
00000000000022521497,46001,3013,2224,2618
01063606767727333673,46007,2192,2028,2110
00000000000010760711,46013,2208,1504,1856
00000000000013294514,46021,2312,2206,2259
01025524923349081501,46013,2208,1504,1856
01142868714264236152,46009,1893,2386,2139
01069759116657351710,46024,1990,1712,1851
00000000000033068637,46005,3369,2878,3123
00912286299262445051,46025,1734,1485,1609
00837439193173530897,46006,2880,2835,2857
00964927963247748273,46024,1990,1712,1851
00989782570225744234,46009,1893,2386,2139
