ID,Título,Tipología,Ciudad,Localización,Precio,Valoración,Numero valoraciones,Baños,Camas,Viajeros máximos,Año,Plataforma
00750744711440387358,Alojamiento entero,Alojamiento,Barcelona,"41.43375,2.21779",,4.91,65,1,,6,2024,Airbnb
00523855765357953170,Alojamiento entero,Alojamiento,Barcelona,"41.37174,2.12302",219,,,1,,2,2024,Airbnb
00000000000012143899,,,Barcelona,"41.3839,2.1428",,,,1,,,2024,Airbnb
01133668845146798255,Alojamiento entero,Alojamiento,Barcelona,"41.41317,2.1839",494,,,1,3,6,2024,Airbnb
00575498261125326847,Habitación,Habitación,Barcelona,"41.3994,2.1444",,4.79,70,1,1,,2024,Airbnb
01104795584844277148,Habitación privada en,Habitación,Barcelona,"41.3779,2.1154",,5.0,7,1,,2,2024,Airbnb
00000000000040961726,Alojamiento entero,Alojamiento,Barcelona,"41.38559,2.18404",270,4.83,82,1,2,2,2024,Airbnb
01078866566230392896,Habitación,Habitación,Barcelona,"41.3884,2.1769",82,5.0,4,1,,,2024,Airbnb
00754286648485954691,Habitación,Habitación,Barcelona,"41.43651,2.15959",50,4.63,8,1,,,2024,Airbnb
00000000000018926254,Habitación,Habitación,Barcelona,"41.56545,2.03339",,4.5,36,1,1,,2024,Airbnb
00733996221073082356,Habitación,Habitación,Barcelona,"41.437,2.2195",,4.5,4,1,1,,2024,Airbnb
00000000000040635494,Habitación,Habitación,Barcelona,"41.39471,2.1694",,4.75,67,1,1,,2024,Airbnb
00000000000052849268,Alojamiento entero,Alojamiento,Barcelona,"41.39687,2.16971",,,,1,1,2,2024,Airbnb
01019574074592101704,Alojamiento entero,Alojamiento,Barcelona,"41.673414,2.260119",95,,,1,2,4,2024,Airbnb
00523859616457115751,Alojamiento entero,Alojamiento,Barcelona,"41.37094,2.12481",219,4.76,154,1,,2,2024,Airbnb
01097219003124353923,Habitación,Habitación,Barcelona,"41.38142,2.18469",139,5.0,4,1,1,,2024,Airbnb
00675205525764312327,Alojamiento entero,Alojamiento,Barcelona,"41.38251,2.16316",319,4.74,42,2,3,5,2024,Airbnb
00000000000053618668,Alojamiento entero,Alojamiento,Barcelona,"41.547192,2.307205",124,,,1,,5,2024,Airbnb
00000000000028366489,Habitación,Habitación,Barcelona,"41.38448,2.13167",48,4.69,81,1,1,,2024,Airbnb
01107030373454647263,Barco,Barco,Barcelona,"41.4137,2.2296",264,,,2,2,4,2024,Airbnb
01149216937351419541,Habitación privada en,Habitación,Barcelona,,100,,,1,1,2,2024,Airbnb
01068713284608800180,Alojamiento entero,Alojamiento,Barcelona,"41.37855,2.16809",171,,2,1,1,3,2024,Airbnb
01128678828827344321,Habitación privada en,Habitación,Barcelona,,,5.0,3,2,1,2,2024,Airbnb
00000000000054342312,,,Barcelona,"41.39357,2.19648",,,,1,,,2024,Airbnb
00000000000026387761,Alojamiento entero,Alojamiento,Barcelona,"41.38066,2.19053",345,4.53,72,1,3,3,2024,Airbnb
01035271287178550909,Habitación,Habitación,Barcelona,"41.381006,2.141024",75,,,1,,,2024,Airbnb
01130145677098700485,Alojamiento entero,Alojamiento,Barcelona,"41.384063,2.165489",,,1,1,,2,2024,Airbnb
00000000000048114044,Alojamiento entero,Alojamiento,Barcelona,"41.40881,2.11213",,,,1,3,4,2024,Airbnb
00554746044210771809,Alojamiento entero,Alojamiento,Barcelona,"41.4476,2.2262",150,4.0,30,1,2,3,2024,Airbnb
01121111046615014514,Habitación,Habitación,Barcelona,,60,,,1,,,2024,Airbnb
00593480281022045239,Alojamiento entero,Alojamiento,Barcelona,"41.36521,2.1309",213,,,1,2,5,2024,Airbnb
00954997052327945081,Habitación,Habitación,Barcelona,"41.48041,2.309043",,,,1,1,,2024,Airbnb
01083920536967873739,Alojamiento entero,Alojamiento,Barcelona,"41.676421,2.414583",180,,2,1,3,6,2024,Airbnb
00000000000004691397,Habitación privada en,Habitación,Barcelona,"41.3961,2.1768",,4.46,227,5,1,2,2024,Airbnb
01006222935244656524,Alojamiento entero,Alojamiento,Barcelona,"41.407219,2.173472",450,,,1,,5,2024,Airbnb
00894731993472147963,Habitación,Habitación,Barcelona,"41.32521,2.09609",,5.0,3,1,,,2024,Airbnb
01122405002770384749,Alojamiento entero,Alojamiento,Barcelona,"41.4039,2.148",224,,,1,1,3,2024,Airbnb
01041795728778235309,Alojamiento entero,Alojamiento,Barcelona,"41.395877,2.165931",320,,,1,1,2,2024,Airbnb
01012027667177913215,Habitación,Habitación,Barcelona,"41.407492,2.185784",50,4.3,10,1,,,2024,Airbnb
00000000000037958004,Alojamiento entero,Alojamiento,Barcelona,"41.52164,2.19113",,4.51,201,1,2,3,2024,Airbnb
00000000000017294887,Alojamiento entero,Alojamiento,Barcelona,"41.3821,2.1497",183,4.6,260,1,2,4,2024,Airbnb
01035609497964759025,Alojamiento entero,Alojamiento,Barcelona,"41.38158,2.17443",100,,,1,,4,2024,Airbnb
00581025528627007525,Alojamiento entero,Alojamiento,Barcelona,"41.39863,2.16954",240,,,1,1,2,2024,Airbnb
00900837928920343749,Alojamiento entero,Alojamiento,Barcelona,"41.4461,2.2183",90,4.65,17,1,3,6,2024,Airbnb
00744993583669936380,Habitación,Habitación,Barcelona,"41.50657,2.111",22,4.51,37,1,,,2024,Airbnb
00000000000045132398,Habitación,Habitación,Barcelona,,,4.61,56,1,1,,2024,Airbnb
01076554509580446782,Alojamiento entero,Alojamiento,Barcelona,"41.3724,2.1245",252,,1,1,1,2,2024,Airbnb
00834528860474724529,Habitación,Habitación,Barcelona,"41.410535,2.18502",,4.65,37,1,1,,2024,Airbnb
00000000000042750246,Alojamiento entero,Alojamiento,Barcelona,"41.38585,2.18401",270,,,1,1,2,2024,Airbnb
01097112004227821816,Alojamiento entero,Alojamiento,Barcelona,,,3.67,3,1,,4,2024,Airbnb
01006156935438637382,Alojamiento entero,Alojamiento,Barcelona,"41.35733,2.12526",410,4.89,9,2,,6,2024,Airbnb
00621578530149363960,Alojamiento entero,Alojamiento,Barcelona,"41.3789,1.9341",,,,2,3,6,2024,Airbnb
00000000000026045992,Habitación,Habitación,Barcelona,"41.40747,2.17271",92,4.87,30,1,1,,2024,Airbnb
00926745843879128829,Habitación,Habitación,Barcelona,"41.375872,2.162017",,,,1,,,2024,Airbnb
01099795085328693799,Alojamiento entero,Alojamiento,Barcelona,"41.3908,2.1642",,,1,2,,4,2024,Airbnb
00000000000035293055,Alojamiento entero,Alojamiento,Barcelona,"41.38435,2.18372",340,,,1,2,3,2024,Airbnb
00961287943216806993,Habitación,Habitación,Barcelona,"41.3984,2.1845",143,4.45,65,5,2,2,2024,Airbnb
00812246347142021093,Alojamiento entero,Alojamiento,Barcelona,"41.411615,2.187194",221,4.71,7,1,4,5,2024,Airbnb
01104518412742598054,Habitación privada en,Habitación,Barcelona,"41.3752,2.1649",100,,1,1,1,2,2024,Airbnb
00000000000000269467,Alojamiento entero,Alojamiento,Barcelona,"41.40181,2.1761",,4.74,87,1,1,2,2024,Airbnb
00000000000003000013,Alojamiento entero,Alojamiento,Barcelona,"41.3973,2.1557",,4.7,169,1,1,2,2024,Airbnb
00950039730069038028,Habitación,Habitación,Barcelona,"41.37412,2.16377",60,,,1,1,,2024,Airbnb
00928338662616912848,Alojamiento entero,Alojamiento,Barcelona,"41.4247,2.2294",199,,,1,3,4,2024,Airbnb
00000000000001472974,Alojamiento entero,Alojamiento,Barcelona,"41.396,2.1702",,,,1,3,5,2024,Airbnb
00000000000023292833,Alojamiento entero,Alojamiento,Barcelona,"41.3814,2.1613",,4.81,237,2,3,4,2024,Airbnb
00548986047801675449,Habitación,Habitación,Barcelona,"41.3837,2.1801",268,4.81,301,1,1,2,2024,Airbnb
01095095263311632684,Habitación,Habitación,Barcelona,,65,,,1,1,,2024,Airbnb
00974548465644564948,Alojamiento entero,Alojamiento,Barcelona,"41.368119,2.135837",325,4.9,20,2,5,6,2024,Airbnb
01128702335103531878,Habitación privada en,Habitación,Barcelona,"41.37922,2.15359",76,4.4,10,1,1,2,2024,Airbnb
00794835500300069585,Habitación,Habitación,Barcelona,"41.4128,2.1839",,4.83,30,1,2,,2024,Airbnb
00000000000007697720,Alojamiento entero,Alojamiento,Barcelona,"41.37475,2.12407",132,4.7,283,1,2,3,2024,Airbnb
00791181982987725480,Habitación,Habitación,Barcelona,"41.40024,2.19744",,4.64,14,1,,,2024,Airbnb
00000000000013414738,Habitación,Habitación,Barcelona,"41.41133,2.17699",,,,1,1,,2024,Airbnb
00606296281745876656,Habitación,Habitación,Barcelona,"41.46848,2.28094",52,,,1,1,,2024,Airbnb
00888070459646437490,Alojamiento entero,Alojamiento,Barcelona,"41.3738,2.169",451,4.51,88,2,3,5,2024,Airbnb
01082795493427621214,Habitación,Habitación,Barcelona,"41.37376,2.16236",89,,1,1,1,,2024,Airbnb
00000000000013542660,Habitación,Habitación,Barcelona,"41.55396,2.10199",,,,1,2,,2024,Airbnb
00925231332536011790,Habitación privada en,Habitación,Barcelona,"41.4235,2.1506",74,4.05,38,1,1,2,2024,Airbnb
00893594961352167702,Habitación,Habitación,Barcelona,"41.4061,2.1899",43,4.61,56,1,1,,2024,Airbnb
00748616629154842649,Alojamiento entero,Alojamiento,Barcelona,"41.39681,2.19378",202,4.83,41,1,1,2,2024,Airbnb
00897124326635436029,Habitación,Habitación,Barcelona,"41.4318,2.1402",90,5.0,8,1,1,,2024,Airbnb
00000000000012694296,Alojamiento entero,Alojamiento,Barcelona,"41.38296,2.1789",,4.81,218,1,3,5,2024,Airbnb
00000000000040977950,Habitación,Habitación,Barcelona,"41.40468,2.17955",45,4.78,9,1,1,,2024,Airbnb
00879509664098716584,Alojamiento entero,Alojamiento,Barcelona,"41.4025,2.1765",230,4.81,62,2,2,6,2024,Airbnb
01061564789392372524,Alojamiento entero,Alojamiento,Barcelona,"41.37953,2.151622",636,,,2,6,8,2024,Airbnb
00647487917767289222,Alojamiento entero,Alojamiento,Barcelona,"41.7653,2.6491",70,,,1,1,2,2024,Airbnb
00548963767781137795,Habitación,Habitación,Barcelona,"41.3837,2.1801",240,,,1,1,1,2024,Airbnb
00000000000013555213,Alojamiento entero,Alojamiento,Barcelona,"41.39303,2.1302",125,4.42,92,1,1,2,2024,Airbnb
01009998254496936288,Habitación,Habitación,Barcelona,,98,4.29,7,1,1,,2024,Airbnb
00000000000043818188,Alojamiento entero,Alojamiento,Barcelona,,50,4.7,20,1,1,2,2024,Airbnb
00000000000016895531,Alojamiento entero,Alojamiento,Barcelona,"41.40417,2.15461",,4.94,47,1,4,3,2024,Airbnb
00000000000044400971,Alojamiento entero,Alojamiento,Barcelona,"41.46812,2.2817",,4.73,71,1,3,6,2024,Airbnb
00000000000003446011,Alojamiento entero,Alojamiento,Barcelona,"41.38197,2.1727",,4.38,59,1,2,3,2024,Airbnb
01123750964586101739,Habitación,Habitación,Barcelona,"41.37582,2.1592",139,5.0,3,1,1,,2024,Airbnb
00718204963117477144,Alojamiento entero,Alojamiento,Barcelona,"41.3756,2.1059",165,4.79,68,1,,3,2024,Airbnb
00924359477872128795,Habitación,Habitación,Barcelona,"41.446965,2.175489",48,4.53,19,1,1,,2024,Airbnb
01121940494221317956,Habitación,Habitación,Barcelona,"41.38198,2.17161",,,1,1,,,2024,Airbnb
01092559540939383688,Habitación,Habitación,Barcelona,"41.37581,2.15284",,4.78,9,1,1,,2024,Airbnb
01140329339075300809,Habitación,Habitación,Barcelona,"41.4324,2.2213",61,,,1,1,,2024,Airbnb
01097227556054797468,Habitación,Habitación,Barcelona,"41.381552,2.184502",139,5.0,3,1,1,,2024,Airbnb
00000000000019873910,Alojamiento entero,Alojamiento,Barcelona,"41.36823,2.11256",134,4.82,34,1,2,2,2024,Airbnb
01103576850253594894,Alojamiento entero,Alojamiento,Barcelona,"41.40537,2.17721",276,,,2,2,4,2024,Airbnb
00976651844193309363,Habitación,Habitación,Barcelona,"41.389718,2.161984",120,4.67,43,1,1,,2024,Airbnb
00000000000008677938,Alojamiento entero,Alojamiento,Barcelona,"41.3925,2.13053",138,4.74,106,1,2,3,2024,Airbnb
01138231136334446211,Alojamiento entero,Alojamiento,Barcelona,"41.378,2.1737",,,,1,2,4,2024,Airbnb
00899656745699012491,Alojamiento entero,Alojamiento,Barcelona,"41.403323,2.159369",,4.83,24,1,4,4,2024,Airbnb
00822922065338428831,Alojamiento entero,Alojamiento,Barcelona,"41.56858,1.82889",75,,,1,,2,2024,Airbnb
00860194931823420485,Alojamiento entero,Alojamiento,Barcelona,"41.4031,2.1508",294,4.62,26,5,5,8,2024,Airbnb
00959384519001056806,Habitación,Habitación,Barcelona,"41.5682,2.0928",,,,1,1,,2024,Airbnb
00000000000023908196,Alojamiento entero,Alojamiento,Barcelona,"41.48284,2.16827",,4.82,260,1,4,4,2024,Airbnb
01131157591048193921,Alojamiento entero,Alojamiento,Barcelona,"41.3718,2.1649",140,,,1,,2,2024,Airbnb
00000000000029280143,Alojamiento entero,Alojamiento,Barcelona,"41.38052,2.17053",,,,1,2,2,2024,Airbnb
01149128271336629817,Alojamiento entero,Alojamiento,Barcelona,,905,,,1,1,2,2024,Airbnb
00000000000050226335,Alojamiento entero,Alojamiento,Barcelona,"41.76728,2.25341",84,4.82,61,1,3,4,2024,Airbnb
01147599053604768118,Habitación,Habitación,Barcelona,,130,,,1,,,2024,Airbnb
00893072176684935655,Habitación,Habitación,Barcelona,"41.4581,2.1838",41,4.75,36,1,1,,2024,Airbnb
00843974646854006301,Alojamiento entero,Alojamiento,Barcelona,"41.37891,2.146079",320,4.76,29,1,3,5,2024,Airbnb
00000000000043218188,Alojamiento entero,Alojamiento,Barcelona,"41.3915,2.1751",,4.76,68,2,3,4,2024,Airbnb
01075269002105237978,Habitación,Habitación,Barcelona,"41.422906,2.183229",,4.8,5,1,,,2024,Airbnb
00635419814683312873,Alojamiento entero,Alojamiento,Barcelona,"41.69323,2.49375",30,5.0,4,1,,4,2024,Airbnb
00000000000037805222,Alojamiento entero,Alojamiento,Barcelona,"41.37493,2.10713",150,4.42,163,1,1,2,2024,Airbnb
00663658440024542755,Habitación,Habitación,Barcelona,"41.4236,2.1744",,,,1,,,2024,Airbnb
01109540850895587727,Habitación,Habitación,Barcelona,"41.378,2.1238",50,5.0,3,1,1,,2024,Airbnb
01107266131628495787,Habitación,Habitación,Barcelona,"41.38396,2.14487",129,,1,1,1,,2024,Airbnb
01124615356814928991,Alojamiento entero,Alojamiento,Barcelona,"41.37913,2.16948",700,3.75,4,1,,2,2024,Airbnb
00000000000042634601,Habitación,Habitación,Barcelona,,104,4.52,65,1,1,,2024,Airbnb
00000000000008734389,Habitación,Habitación,Barcelona,"41.421058,2.188883",194,4.83,363,1,1,,2024,Airbnb
00954907052015745947,Habitación,Habitación,Barcelona,"41.384797,2.180495",,4.83,36,1,1,,2024,Airbnb
00992484311340614004,Habitación,Habitación,Barcelona,"41.41098,2.19856",,4.69,39,1,,,2024,Airbnb
00000000000041372652,Alojamiento entero,Alojamiento,Barcelona,"41.39947,2.20377",360,4.95,20,2,4,5,2024,Airbnb
00000000000001329829,Alojamiento entero,Alojamiento,Barcelona,"41.3773,2.16334",,,,1,1,2,2024,Airbnb
00000000000018038313,Alojamiento entero,Alojamiento,Barcelona,"41.37526,2.14231",190,,,1,1,2,2024,Airbnb
01129754120409589088,Alojamiento entero,Alojamiento,Barcelona,"41.4933,2.149",80,,2,1,,2,2024,Airbnb
00932454660997786885,Alojamiento entero,Alojamiento,Barcelona,"41.3852,2.1554",365,4.78,23,2,2,4,2024,Airbnb
00602228025814091083,Alojamiento entero,Alojamiento,Barcelona,"41.3994,2.1419",200,,,1,1,2,2024,Airbnb
00602199641013368552,Alojamiento entero,Alojamiento,Barcelona,"41.39963,2.14355",210,,,1,1,2,2024,Airbnb
01121935266994554355,Alojamiento entero,Alojamiento,Barcelona,"41.406406,2.145556",,,1,1,,2,2024,Airbnb
00000000000000588268,Alojamiento entero,Alojamiento,Barcelona,"41.4028,2.177",190,4.77,414,1,1,2,2024,Airbnb
00836166399251680904,Habitación,Habitación,Barcelona,"41.453268,2.190458",23,4.6,48,1,1,,2024,Airbnb
00000000000037828199,Habitación,Habitación,Barcelona,"41.439426,2.210888",35,4.48,21,1,,,2024,Airbnb
00983144385785086108,Habitación,Habitación,Barcelona,"41.539799,2.106023",49,5.0,3,1,1,,2024,Airbnb
00712041128725557349,Alojamiento entero,Alojamiento,Barcelona,"41.4487,2.22611",,4.86,36,1,,2,2024,Airbnb
00889658757021971661,Habitación,Habitación,Barcelona,"41.3814,2.1782",65,4.72,64,1,,,2024,Airbnb
00000000000012543540,Alojamiento entero,Alojamiento,Barcelona,"41.64331,1.87914",80,4.77,30,5,5,4,2024,Airbnb
01093420674156462128,Habitación,Habitación,Barcelona,"41.3809,2.17733",65,,,1,1,,2024,Airbnb
00948459948370840899,Habitación,Habitación,Barcelona,,,4.71,24,1,1,,2024,Airbnb
00571633724889017034,Habitación,Habitación,Barcelona,"41.4437,2.21087",65,4.62,37,1,1,,2024,Airbnb
00000000000005791726,Alojamiento entero,Alojamiento,Barcelona,"41.3722,2.167",225,,,1,2,4,2024,Airbnb
00000000000031355278,Alojamiento entero,Alojamiento,Barcelona,"41.39593,2.19978",,4.68,53,1,2,5,2024,Airbnb
00939548143512422268,Alojamiento entero,Alojamiento,Barcelona,"41.3797,2.1479",577,4.8,10,2,4,6,2024,Airbnb
01140587578624790369,Habitación,Habitación,Barcelona,"41.376177,2.167667",120,,,1,1,,2024,Airbnb
00000000000001064956,Alojamiento entero,Alojamiento,Barcelona,"41.39211,2.13012",,4.44,131,1,1,2,2024,Airbnb
01124974758205474950,Habitación,Habitación,Barcelona,"41.454858,2.222691",,4.75,4,1,,,2024,Airbnb
00000000000005360628,Alojamiento entero,Alojamiento,Barcelona,"41.40565,2.15686",,4.89,18,2,5,8,2024,Airbnb
01028712102173688944,Alojamiento entero,Alojamiento,Barcelona,"41.380027,2.176449",100,4.0,4,1,1,2,2024,Airbnb
00879485762386282670,Alojamiento entero,Alojamiento,Barcelona,"41.4025,2.1765",172,,,1,1,2,2024,Airbnb
01091999382768318699,Habitación,Habitación,Barcelona,"41.408993,2.211377",64,,1,1,,,2024,Airbnb
00649650459669637672,Habitación,Habitación,Barcelona,"41.5654,2.0322",34,,,1,,,2024,Airbnb
00000000000037358318,Habitación,Habitación,Barcelona,"41.38268,2.17931",80,4.73,80,1,1,,2024,Airbnb
00000000000019060476,Alojamiento entero,Alojamiento,Barcelona,"41.39512,2.16929",467,,,2,3,8,2024,Airbnb
00000000000049436323,Alojamiento entero,Alojamiento,Barcelona,,,5.0,5,1,2,4,2024,Airbnb
00841966879271726650,Alojamiento entero,Alojamiento,Barcelona,"41.374476,2.167731",185,4.11,44,1,3,4,2024,Airbnb
00000000000009121541,Alojamiento entero,Alojamiento,Barcelona,"41.3821,2.16454",,,,1,1,2,2024,Airbnb
00000000000037318310,Alojamiento entero,Alojamiento,Barcelona,"41.44408,2.21904",216,4.53,142,1,3,5,2024,Airbnb
00892157919701159228,Habitación,Habitación,Barcelona,"41.3768,2.12475",60,4.76,17,1,2,,2024,Airbnb
01116613227686575693,Alojamiento entero,Alojamiento,Barcelona,"41.381349,2.165953",150,,,1,1,4,2024,Airbnb
00000000000019881218,Alojamiento entero,Alojamiento,Barcelona,"41.61792,1.99364",,,,3,4,6,2024,Airbnb
00867357474318379332,Alojamiento entero,Alojamiento,Barcelona,"41.4533,2.2467",288,,,5,5,6,2024,Airbnb
01120390632817109345,Alojamiento entero,Alojamiento,Barcelona,"41.400446,2.19435",,,1,5,2,4,2024,Airbnb
00000000000001478299,Alojamiento entero,Alojamiento,Barcelona,"41.37267,2.13394",,,,1,2,1,2024,Airbnb
00958532614959596381,Habitación,Habitación,Barcelona,"41.4082,2.1877",97,4.55,11,1,1,,2024,Airbnb
01118928926492369620,Habitación,Habitación,Barcelona,"41.38683,2.14549",170,,2,1,1,,2024,Airbnb
00949876366227456703,Habitación,Habitación,Barcelona,"41.37839,2.14992",129,4.32,22,1,,,2024,Airbnb
01050853123513689183,Habitación,Habitación,Barcelona,"41.425567,2.186153",,,2,1,,,2024,Airbnb
00000000000025534932,Habitación,Habitación,Barcelona,"41.4177,2.2015",56,,,1,1,,2024,Airbnb
00572182415885999147,Alojamiento entero,Alojamiento,Barcelona,"41.39462,2.16581",250,4.77,35,1,2,2,2024,Airbnb
00000000000009935318,Habitación,Habitación,Barcelona,,,,,1,1,,2024,Airbnb
00877177441971312348,Habitación,Habitación,Barcelona,,30,,,1,,,2024,Airbnb
00000000000017151393,Alojamiento entero,Alojamiento,Barcelona,"41.40096,2.17984",293,,,1,1,2,2024,Airbnb
00000000000032906782,Habitación privada en,Habitación,Barcelona,"41.392,2.1753",226,,,1,2,3,2024,Airbnb
00000000000042832993,,,Barcelona,"41.39886,2.15961",,,,1,,,2024,Airbnb
00960090134217747028,Habitación,Habitación,Barcelona,,,,,1,,,2024,Airbnb
00947961907075168842,Habitación,Habitación,Barcelona,"41.3812,2.1788",85,4.71,31,1,,,2024,Airbnb
00740411191443804315,Alojamiento entero,Alojamiento,Barcelona,"41.398865,2.168593",406,,,1,1,4,2024,Airbnb
00000000000003218014,Alojamiento entero,Alojamiento,Barcelona,"41.3787,2.1247",112,4.78,334,1,2,5,2024,Airbnb
00757259744857758526,Habitación,Habitación,Barcelona,"41.38533,2.15814",102,4.72,54,1,1,,2024,Airbnb
00669962301514809127,Habitación,Habitación,Barcelona,"41.39956,2.19774",72,4.81,69,1,1,,2024,Airbnb
00000000000002097376,Alojamiento entero,Alojamiento,Barcelona,"41.37787,2.1234",122,4.82,357,1,,2,2024,Airbnb
00000000000029315272,Alojamiento entero,Alojamiento,Barcelona,"41.54417,2.31684",110,,,1,2,4,2024,Airbnb
01113665756171994796,Habitación,Habitación,Barcelona,"41.488618,2.025152",,4.89,9,1,1,,2024,Airbnb
00000000000026523711,Alojamiento entero,Alojamiento,Barcelona,"41.54769,2.11503",120,,,1,1,4,2024,Airbnb
01099824047059627746,Alojamiento entero,Alojamiento,Barcelona,"41.403458,2.137978",215,,1,1,2,4,2024,Airbnb
00000000000025438476,Alojamiento entero,Alojamiento,Barcelona,"41.407,2.18544",170,4.7,80,5,2,4,2024,Airbnb
00922464878756375700,Habitación privada en,Habitación,Barcelona,"41.37561,2.18878",,4.78,76,1,,2,2024,Airbnb
00701570420533733026,Alojamiento entero,Alojamiento,Barcelona,"41.42686,2.22382",,,,1,2,3,2024,Airbnb
00000000000032435134,Alojamiento entero,Alojamiento,Barcelona,"41.4037,2.2107",,4.76,190,1,3,4,2024,Airbnb
01110082022297304597,Habitación privada en,Habitación,Barcelona,"41.4502,2.2294",60,4.6,5,1,,2,2024,Airbnb
00931519812707547207,Alojamiento entero,Alojamiento,Barcelona,,517,,,5,6,0,2024,Airbnb
00712019955163429986,Habitación,Habitación,Barcelona,"41.44447,2.22402",,4.6,43,1,,,2024,Airbnb
01050954547569461230,Alojamiento entero,Alojamiento,Barcelona,"41.406528,2.184727",,4.75,8,1,2,4,2024,Airbnb
00633850880957474964,Alojamiento entero,Alojamiento,Barcelona,"41.38105,2.16067",437,4.63,48,2,3,5,2024,Airbnb
01041850782586171306,Alojamiento entero,Alojamiento,Barcelona,"41.3948,2.1656",320,,,1,1,2,2024,Airbnb
00669177034776921808,Alojamiento entero,Alojamiento,Barcelona,"41.38158,2.1913",,4.3,63,1,1,2,2024,Airbnb
01132530455479745973,Habitación,Habitación,Barcelona,"41.4271,2.1869",68,,,1,,,2024,Airbnb
