ID,CP,PRECIO POR PISO,PRECIO POR CASA
52650050,28053,2293 ,2036 
739694298034281287,28050,4580 ,3916 
1039197921822219385,28009,7057 ,5976 
905162945663473570,28015,5701 ,2216 
652869019896573074,28021,1967 ,1831 
838952676561579279,28002,5455 ,7899 
8914957,28018,2115 ,2096 
1106384308087135305,28005,4879 ,4945 
1052366212928729813,28003,5992 ,6000 
883802584263234838,28004,6544 ,5818 
50150899,28021,1967 ,1831 
24461899,28009,7057 ,5976 
1115925227177591212,28015,5701 ,2216 
1142022075917112307,28012,4818 ,3175 
1101232364611004027,28024,2564 ,3021 
1126898720034292619,28045,4451 ,4763 
831089978910337740,28022,3080 ,3139 
941999907019859537,28021,1967 ,1831 
968012491460023779,28029,3854 ,3259 
1131312659732529377,28026,2504 ,2563 
54254761,28020,4967 ,829 
48122835,28009,7057 ,5976 
43652686,28036,6077 ,6761 
50407230,28001,9376 ,6266 
17168215,28020,4967 ,829 
1112282250235340999,28010,7169 ,5233 
665030229478277403,28001,9376 ,6266 
1064377409157116477,28026,2504 ,2563 
18474323,28028,5148 ,4912 
975809101502734417,28045,4451 ,4763 
639558831525550567,28022,3080 ,3139 
905022092474893569,28033,3900 ,3818 
37265851,28027,3718 ,3764 
970200620782611718,28047,2477 ,2371 
920849697817646182,28020,4967 ,829 
1040641222999111843,28017,2962 ,3144 
53186107,28041,2214 ,2440 
1067442525827031885,28018,2115 ,2096 
1025472318194259655,28038,2395 ,2216 
1086769134707414882,28010,7169 ,5233 
1047119729510058342,28037,2621 ,3220 
1078812702607678824,28038,2395 ,2216 
44001707,28026,2504 ,2563 
1130557665778164281,28012,4818 ,3175 
743347656790385479,28043,4430 ,4304 
573076048790764964,28002,5455 ,7899 
1116713478907647337,28012,4818 ,3175 
48603724,28025,2311 ,2262 
640483195516190364,28017,2962 ,3144 
40960391,28038,2395 ,2216 
1112876503657187212,28045,4451 ,4763 
361053,28007,4768 ,4564 
1141439784195033834,28039,3874 ,3396 
1107251916674208839,28009,7057 ,5976 
1140637722934207898,28054,3154 ,3751 
840972894758694055,28021,1967 ,1831 
33775442,28008,5683 ,5308 
619963460720913256,28009,7057 ,5976 
836924858012351445,28035,3933 ,3433 
605339,28011,2936 ,2680 
17262735,28004,6544 ,5818 
1094889486535663775,28044,2429 ,2058 
1142565691451163141,28012,4818 ,3175 
948345676663901474,28050,4580 ,3916 
876606434693265990,28008,5683 ,5308 
1070413284011999642,28045,4451 ,4763 
1074421107628017304,28047,2477 ,2371 
888360919775777353,28010,7169 ,5233 
641085032547074537,28011,2936 ,2680 
1117441330704702201,28006,7921 ,7997 
43651810,28033,3900 ,3818 
1110935873920275557,28028,5148 ,4912 
1060841780834243830,28030,2810 ,2289 
43541824,28004,6544 ,5818 
52748774,28027,3718 ,3764 
984827892048797100,28019,2737 ,2498 
1065834100290386541,28026,2504 ,2563 
27157531,28028,5148 ,4912 
1143418614000087876,28007,4768 ,4564 
988242135086613809,28022,3080 ,3139 
1115912065306477827,28015,5701 ,2216 
929649747646921530,28047,2477 ,2371 
45219962,28047,2477 ,2371 
714492417553225887,28021,1967 ,1831 
896785216264155669,28021,1967 ,1831 
50688375,28043,4430 ,4304 
660851765479214427,28018,2115 ,2096 
817318421368471775,28025,2311 ,2262 
664398498694921614,28006,7921 ,7997 
664179737652049242,28020,4967 ,829 
866770963744483601,28004,6544 ,5818 
846818983486450126,28038,2395 ,2216 
26328566,28028,5148 ,4912 
1026035802799307303,28045,4451 ,4763 
569216567870235580,28031,2445 ,2317 
23051072,28049,4976 ,3886 
1463482,28034,3657 ,3485 
770338476621261656,28018,2115 ,2096 
49493894,28015,5701 ,2216 
694867,28041,2214 ,2440 
28969433,28022,3080 ,3139 
914325019210296774,28017,2962 ,3144 
649706776784854406,28007,4768 ,4564 
1013615811358874376,28028,5148 ,4912 
955572390509529365,28028,5148 ,4912 
1132530970401420064,28012,4818 ,3175 
720890969003060012,28019,2737 ,2498 
23901804,28036,6077 ,6761 
949057810196791941,28050,4580 ,3916 
1138273543933032264,28011,2936 ,2680 
892491869203638852,28047,2477 ,2371 
1122462571392436902,28020,4967 ,829 
18985326,28045,4451 ,4763 
53565203,28022,3080 ,3139 
1014512986703594444,28027,3718 ,3764 
16361123,28002,5455 ,7899 
602724670092420137,28001,9376 ,6266 
820739159954799952,28036,6077 ,6761 
910727745335596926,28011,2936 ,2680 
17121956,28007,4768 ,4564 
849012917118368579,28011,2936 ,2680 
840522615415180736,28025,2311 ,2262 
52365783,28022,3080 ,3139 
830938597120163666,28027,3718 ,3764 
51589837,28034,3657 ,3485 
1101888619881592194,28039,3874 ,3396 
14850472,28005,4879 ,4945 
797752501770055290,28038,2395 ,2216 
744583798929154419,28050,4580 ,3916 
960717315834136592,28028,5148 ,4912 
44605647,28050,4580 ,3916 
938813418050518572,28001,9376 ,6266 
815665257678391898,28045,4451 ,4763 
53219755,28008,5683 ,5308 
964426653578011890,28020,4967 ,829 
599991678484851766,28009,7057 ,5976 
21039039,28004,6544 ,5818 
883057209779964850,28039,3874 ,3396 
1067268876742642597,28003,5992 ,6000 
1136172378465584576,28019,2737 ,2498 
886068833701197455,28019,2737 ,2498 
714270745257258849,28028,5148 ,4912 
855677500550683447,28043,4430 ,4304 
53862376,28028,5148 ,4912 
1134181151760912458,28011,2936 ,2680 
50094415,28015,5701 ,2216 
1006475819255803552,28029,3854 ,3259 
888310261185321941,28031,2445 ,2317 
1135515878185794114,28038,2395 ,2216 
1010621539625823496,28046,5834 ,3751 
35644051,28005,4879 ,4945 
14704409,28030,2810 ,2289 
14586191,28009,7057 ,5976 
39981319,28038,2395 ,2216 
1106300773212366425,28034,3657 ,3485 
981095574319044090,28029,3854 ,3259 
861600157068237917,28041,2214 ,2440 
579053264722216422,28025,2311 ,2262 
1142501767450092202,28033,3900 ,3818 
53654379,28053,2293 ,2036 
1141362707689436711,28008,5683 ,5308 
964988875834262634,28041,2214 ,2440 
11882206,28010,7169 ,5233 
777901724142489578,28038,2395 ,2216 
21301754,28021,1967 ,1831 
1008590905001236145,28004,6544 ,5818 
911370492853732646,28029,3854 ,3259 
937356785751385305,28041,2214 ,2440 
45712379,28041,2214 ,2440 
20832570,28020,4967 ,829 
44924982,28003,5992 ,6000 
844296414939149314,28006,7921 ,7997 
10221165,28003,5992 ,6000 
1112411275482647872,28035,3933 ,3433 
1095627103584550293,28023,4681 ,3722 
1039757457508896406,28017,2962 ,3144 
645707043536971322,28033,3900 ,3818 
996399702324013415,28029,3854 ,3259 
1074056942519663210,28039,3874 ,3396 
1015901318909307909,28046,5834 ,3751 
52221901,28007,4768 ,4564 
19357718,28045,4451 ,4763 
1130350895537014940,28038,2395 ,2216 
19311782,28039,3874 ,3396 
1130393723014130155,28045,4451 ,4763 
35784276,28045,4451 ,4763 
17914512,28003,5992 ,6000 
1111390043025815382,28025,2311 ,2262 
28582649,28042,3752 ,3278 
1015841577296494059,28015,5701 ,2216 
36878455,28022,3080 ,3139 
549325504982037655,28017,2962 ,3144 
47883546,28028,5148 ,4912 
1074550520758680101,28051,3310 ,2669 
1088423696688549413,28019,2737 ,2498 
35842057,28013,4917 ,3286 
41220419,28017,2962 ,3144 
574333118243583155,28019,2737 ,2498 
988361216371696031,28019,2737 ,2498 
5787650,28011,2936 ,2680 
984566373487819387,28030,2810 ,2289 
924611133178901699,28026,2504 ,2563 
556437178331051861,28041,2214 ,2440 
1015862734176696278,28020,4967 ,829 
597578992902774708,28050,4580 ,3916 
1028911185009232670,28003,5992 ,6000 
979783156487290032,28026,2504 ,2563 
53584422,28047,2477 ,2371 
50429138,28017,2962 ,3144 
782538364108365710,28011,2936 ,2680 
52323294,28005,4879 ,4945 
709144427597477235,28018,2115 ,2096 
52869821,28045,4451 ,4763 
870117191487285357,28026,2504 ,2563 
25047520,28009,7057 ,5976 
23918141,28006,7921 ,7997 
1068148537186415977,28011,2936 ,2680 
51423665,28017,2962 ,3144 
722547395710743953,28018,2115 ,2096 
1133870182422682359,28038,2395 ,2216 
799785835819907951,28025,2311 ,2262 
36204716,28043,4430 ,4304 
1120220796513899602,28012,4818 ,3175 
857949097453689082,28005,4879 ,4945 
964385854695531616,28012,4818 ,3175 
1078426684878130183,28014,6436 ,2796 
654931017332765683,28005,4879 ,4945 
883071614331203576,28033,3900 ,3818 
1063837600535531856,28032,2704 ,2823 
745598077844440619,28026,2504 ,2563 
1139260900802834115,28053,2293 ,2036 
53619927,28050,4580 ,3916 
906247742181979501,28025,2311 ,2262 
743925348122101227,28027,3718 ,3764 
1003113160946409052,28010,7169 ,5233 
36220421,28004,6544 ,5818 
1005746637308375195,28032,2704 ,2823 
1066631680841815255,28034,3657 ,3485 
30437711,28010,7169 ,5233 
1026079126663513746,28021,1967 ,1831 
713661144758938042,28050,4580 ,3916 
1111417058025444118,28022,3080 ,3139 
34377763,28038,2395 ,2216 
33226350,28003,5992 ,6000 
668595648492868301,28005,4879 ,4945 
1100030698813937708,28021,1967 ,1831 
18634925,28028,5148 ,4912 
807055094881148728,28038,2395 ,2216 
728226156284143887,28006,7921 ,7997 
1081757077147631850,28025,2311 ,2262 
912141007880361655,28009,7057 ,5976 
40533219,28024,2564 ,3021 
1131083002455786774,28039,3874 ,3396 
17107343,28013,4917 ,3286 
28550596,28007,4768 ,4564 
659971772969888696,28051,3310 ,2669 
984593093700330168,28022,3080 ,3139 
114854,28003,5992 ,6000 
755603886973372581,28019,2737 ,2498 
788322753707314487,28002,5455 ,7899 
1087684282533346360,28005,4879 ,4945 
934837387245583811,28026,2504 ,2563 
886985804410591196,28018,2115 ,2096 
1106459758110438555,28028,5148 ,4912 
26295635,28001,9376 ,6266 
838250631089918111,28021,1967 ,1831 
4132363,28003,5992 ,6000 
1007361511691769289,28026,2504 ,2563 
991586511321851806,28038,2395 ,2216 
1120782172747277608,28020,4967 ,829 
831144344987093683,28006,7921 ,7997 
22161057,28029,3854 ,3259 
40320920,28050,4580 ,3916 
813583332295056936,28030,2810 ,2289 
34412460,28043,4430 ,4304 
52334961,28028,5148 ,4912 
1089716944178490270,28005,4879 ,4945 
35665610,28053,2293 ,2036 
1104501729785207497,28013,4917 ,3286 
678760934114887406,28001,9376 ,6266 
564962711842046926,28021,1967 ,1831 
706942456562237511,28026,2504 ,2563 
1108597657904800813,28004,6544 ,5818 
4154794,28009,7057 ,5976 
994683614528394385,28039,3874 ,3396 
1030570871131040713,28011,2936 ,2680 
35049750,28043,4430 ,4304 
1110822639322109013,28016,5868 ,6848 
817478344002026156,28033,3900 ,3818 
637188053009543813,28053,2293 ,2036 
925881722536233955,28018,2115 ,2096 
1081981633575036519,28047,2477 ,2371 
936755250273498132,28006,7921 ,7997 
22748869,28001,9376 ,6266 
39187307,28045,4451 ,4763 
853474896301878936,28009,7057 ,5976 
654044743862084061,28042,3752 ,3278 
993180783652056978,28028,5148 ,4912 
53311651,28036,6077 ,6761 
786271908356644733,28027,3718 ,3764 
22005454,28028,5148 ,4912 
23451465,28033,3900 ,3818 
863567188894439888,28004,6544 ,5818 
1104900166361471701,28017,2962 ,3144 
52250281,28028,5148 ,4912 
730959403812954728,28033,3900 ,3818 
31859389,28011,2936 ,2680 
628862416538883821,28028,5148 ,4912 
952733331994928878,28031,2445 ,2317 
1126778799918951009,28018,2115 ,2096 
52487945,28006,7921 ,7997 
1145492613638227832,28015,5701 ,2216 
1034711771233022096,28038,2395 ,2216 
41851783,28053,2293 ,2036 
1136768703334627732,28045,4451 ,4763 
1142580770380670314,28005,4879 ,4945 
1084003528489761481,28042,3752 ,3278 
49289094,28018,2115 ,2096 
22893199,28020,4967 ,829 
931224716354101852,28037,2621 ,3220 
34827304,28031,2445 ,2317 
1068190377211790274,28014,6436 ,2796 
1136097656747296415,28034,3657 ,3485 
555947602137222223,28041,2214 ,2440 
564955028866645251,28013,4917 ,3286 
979360853779201557,28026,2504 ,2563 
779458926918428870,28026,2504 ,2563 
983410,28020,4967 ,829 
1068050499556668355,28039,3874 ,3396 
32611348,28029,3854 ,3259 
834562,28042,3752 ,3278 
1051558988266519330,28028,5148 ,4912 
977680006977660980,28054,3154 ,3751 
53617692,28009,7057 ,5976 
53548531,28052,3204 ,2706 
33818982,28015,5701 ,2216 
772334925273510242,28007,4768 ,4564 
902726598517242654,28045,4451 ,4763 
38024009,28038,2395 ,2216 
1048524192804256435,28009,7057 ,5976 
1022494224168691809,28009,7057 ,5976 
1060377123528647103,28011,2936 ,2680 
8713274,28034,3657 ,3485 
1112524678152108634,28010,7169 ,5233 
7028912,28005,4879 ,4945 
38251037,28045,4451 ,4763 
1014923526328664383,28039,3874 ,3396 
569640925745316957,28007,4768 ,4564 
1143885267926390965,28012,4818 ,3175 
1105226050061685577,28008,5683 ,5308 
764827761742360966,28052,3204 ,2706 
29140374,28017,2962 ,3144 
777432092919579651,28039,3874 ,3396 
703741824285194115,28001,9376 ,6266 
1028831881813269058,28010,7169 ,5233 
961609295406831746,28007,4768 ,4564 
1068196650380263312,28014,6436 ,2796 
844708408643822000,28026,2504 ,2563 
17914266,28009,7057 ,5976 
728937087603921333,28016,5868 ,6848 
1084130020569281306,28053,2293 ,2036 
38197609,28016,5868 ,6848 
17267431,28016,5868 ,6848 
23340755,28053,2293 ,2036 
877265253762757298,28042,3752 ,3278 
1130933513024467579,28005,4879 ,4945 
635474430007496679,28021,1967 ,1831 
588080885129294706,28009,7057 ,5976 
1125980281304785121,28020,4967 ,829 
54376202,28050,4580 ,3916 
16869068,28019,2737 ,2498 
26947331,28029,3854 ,3259 
1142534207531881182,28020,4967 ,829 
30060769,28038,2395 ,2216 
53336617,28021,1967 ,1831 
1069425208124720651,28041,2214 ,2440 
671385858900803200,28023,4681 ,3722 
34713449,28022,3080 ,3139 
1144209733272750552,28031,2445 ,2317 
1110688407749004760,28007,4768 ,4564 
999414025166613436,28025,2311 ,2262 
40345778,28042,3752 ,3278 
983498495569779415,28034,3657 ,3485 
54135418,28013,4917 ,3286 
47857478,28038,2395 ,2216 
47196304,28002,5455 ,7899 
933877168115937786,28007,4768 ,4564 
916391033822152242,28001,9376 ,6266 
46817041,28009,7057 ,5976 
1028822709000909409,28019,2737 ,2498 
715679612921697756,28026,2504 ,2563 
50322964,28010,7169 ,5233 
1117374447748207807,28036,6077 ,6761 
52388713,28033,3900 ,3818 
999927521546875150,28045,4451 ,4763 
1019378512029313369,28006,7921 ,7997 
1142020829287701846,28026,2504 ,2563 
39955468,28760,4250 ,2902 
916515250981054658,28011,2936 ,2680 
5552409,28015,5701 ,2216 
1006475463646076905,28029,3854 ,3259 
865941398280887295,28037,2621 ,3220 
941969967329482444,28017,2962 ,3144 
1113709093417616850,28009,7057 ,5976 
945373573932240016,28018,2115 ,2096 
1105690431908934008,28020,4967 ,829 
47883528,28009,7057 ,5976 
649875746464503452,28012,4818 ,3175 
643505759663333743,28034,3657 ,3485 
17290793,28045,4451 ,4763 
1029832119305189520,28022,3080 ,3139 
772268979288569370,28053,2293 ,2036 
717117231651730313,28022,3080 ,3139 
717944084224798584,28020,4967 ,829 
51699174,28010,7169 ,5233 
1033923999116359743,28027,3718 ,3764 
1056524411161841149,28029,3854 ,3259 
1005515475750801813,28010,7169 ,5233 
911665091740647249,28050,4580 ,3916 
1144243606543446827,28030,2810 ,2289 
1129619615228867353,28010,7169 ,5233 
1138388542185698822,28046,5834 ,3751 
53625996,28053,2293 ,2036 
43607230,28029,3854 ,3259 
1126746872220890452,28036,6077 ,6761 
633816197266315900,28009,7057 ,5976 
32181969,28012,4818 ,3175 
1060081052393514430,28019,2737 ,2498 
1111503223248174534,28004,6544 ,5818 
1114943401753713529,28038,2395 ,2216 
45947376,28009,7057 ,5976 
877630921018423263,28051,3310 ,2669 
1012326635149414604,28045,4451 ,4763 
1013016432651575104,28026,2504 ,2563 
978303937612571869,28018,2115 ,2096 
1093608793291410071,28025,2311 ,2262 
1134764621307001847,28029,3854 ,3259 
1136680930831193665,28045,4451 ,4763 
43840546,28001,9376 ,6266 
1105649639455909502,28026,2504 ,2563 
994223770695185684,28043,4430 ,4304 
53125354,28010,7169 ,5233 
52219491,28033,3900 ,3818 
49614572,28006,7921 ,7997 
973678060043479699,28028,5148 ,4912 
716871904258856450,28012,4818 ,3175 
918008925316221139,28008,5683 ,5308 
580110009831775176,28028,5148 ,4912 
47217505,28029,3854 ,3259 
29759741,28021,1967 ,1831 
1099345361217085631,28017,2962 ,3144 
47876973,28027,3718 ,3764 
1134188958928068457,28011,2936 ,2680 
1047675581700464115,28015,5701 ,2216 
42192073,28038,2395 ,2216 
1140367882683171754,28045,4451 ,4763 
775474904410300828,28026,2504 ,2563 
854197605219563666,28029,3854 ,3259 
813646030251831859,28025,2311 ,2262 
679587579978442341,28043,4430 ,4304 
1102006304976327243,28039,3874 ,3396 
7012659,28020,4967 ,829 
714465022072140734,28029,3854 ,3259 
1137460955199945839,28045,4451 ,4763 
986341489280641520,28025,2311 ,2262 
23351424,28010,7169 ,5233 
13346561,28015,5701 ,2216 
933992415585951692,28042,3752 ,3278 
992848909951568267,28002,5455 ,7899 
20303682,28035,3933 ,3433 
1085467650593976500,28045,4451 ,4763 
17072183,28037,2621 ,3220 
1102672044025570522,28006,7921 ,7997 
936633754547740800,28020,4967 ,829 
870784040766542151,28017,2962 ,3144 
553332367149598958,28041,2214 ,2440 
1043991261426779561,28012,4818 ,3175 
1009343222972609520,28039,3874 ,3396 
897741503510952474,28039,3874 ,3396 
34812107,28001,9376 ,6266 
45535735,28042,3752 ,3278 
47904897,28053,2293 ,2036 
1737408,28030,2810 ,2289 
48437356,28041,2214 ,2440 
1125280565174155772,28025,2311 ,2262 
1112173033147641068,28019,2737 ,2498 
16050778,28052,3204 ,2706 
893954311854358176,28022,3080 ,3139 
25761607,28027,3718 ,3764 
40604846,28004,6544 ,5818 
1120097153831545139,28021,1967 ,1831 
872441475032606432,28029,3854 ,3259 
